version,id,step,world_index,phase,N,history_length,known_count,rejected
v1,1019,4,1,early,13,81,7,0
v2,1019,4,0,early,13,81,7,0
v2,1019,4,1,early,13,81,7,0
v1,141,2,0,early,16,46,13,0
v1,141,2,1,early,16,46,13,0
v2,141,2,0,early,16,46,13,0
v2,141,2,1,early,16,46,13,0
v1,995,6,0,early,13,113,9,0
v1,995,6,1,early,13,113,9,0
v2,995,6,0,early,13,113,9,0
v2,995,6,1,early,13,113,9,0
v1,804,2,0,early,14,43,3,0
v1,804,2,1,early,14,43,3,0
v2,804,2,0,early,14,43,3,0
v2,804,2,1,early,14,43,3,0
v1,34,4,0,early,16,76,10,0
v1,34,4,1,early,16,76,10,0
v2,34,4,0,early,16,76,10,0
v2,34,4,1,early,16,76,10,0
v1,529,3,0,early,15,58,8,1
v1,529,3,1,early,15,58,8,0
v2,529,3,0,early,15,58,8,0
v2,529,3,1,early,15,58,8,0
v1,1004,7,0,early,10,140,8,0
v1,1004,7,1,early,10,140,8,0
v2,1004,7,0,early,10,140,8,0
v2,1004,7,1,early,10,140,8,0
v1,584,6,0,early,10,111,10,0
v1,584,6,1,early,10,111,10,0
v2,584,6,0,early,10,111,10,0
v2,584,6,1,early,10,111,10,0
v1,396,7,0,early,16,128,13,0
v1,396,7,1,early,16,128,13,0
v2,396,7,0,early,16,128,13,0
v2,396,7,1,early,16,128,13,0
v1,1002,7,0,early,14,116,13,0
v1,1002,7,1,early,14,116,13,0
v2,1002,7,0,early,14,116,13,0
v2,1002,7,1,early,14,116,13,0
v1,267,0,0,early,16,0,0,0
v1,267,0,1,early,16,0,0,0
v2,267,0,0,early,16,0,0,0
v2,267,0,1,early,16,0,0,0
v1,582,3,0,early,14,63,9,0
v1,582,3,1,early,14,63,9,0
v2,582,3,0,early,14,63,9,0
v2,582,3,1,early,14,63,9,0
v1,398,3,0,early,16,61,10,0
v1,398,3,1,early,16,61,10,0
v2,398,3,0,early,16,61,10,0
v2,398,3,1,early,16,61,10,0
v1,701,6,0,early,13,110,12,0
v1,701,6,1,early,13,110,12,0
v2,701,6,0,early,13,110,12,0
v2,701,6,1,early,13,110,12,0
v1,400,5,0,early,16,101,9,0
v1,400,5,1,early,16,101,9,0
v2,400,5,0,early,16,101,9,0
v2,400,5,1,early,16,101,9,0
v1,405,3,0,early,16,63,8,0
v1,405,3,1,early,16,63,8,0
v2,405,3,0,early,16,63,8,0
v2,405,3,1,early,16,63,8,0
v1,362,5,0,early,16,100,8,0
v1,362,5,1,early,16,100,8,0
v2,362,5,0,early,16,100,8,0
v2,362,5,1,early,16,100,8,0
v1,371,3,0,early,16,60,12,0
v1,371,3,1,early,16,60,12,0
v2,371,3,0,early,16,60,12,0
v2,371,3,1,early,16,60,12,0
v1,497,6,0,early,16,118,9,0
v1,497,6,1,early,16,118,9,0
v2,497,6,0,early,16,118,9,0
v2,497,6,1,early,16,118,9,0
v1,40,4,0,early,16,74,15,1
v1,40,4,1,early,16,74,15,0
v2,40,4,0,early,16,74,15,0
v2,40,4,1,early,16,74,15,0
v1,878,7,0,early,10,133,6,0
v1,878,7,1,early,10,133,6,0
v2,878,7,0,early,10,133,6,0
v2,878,7,1,early,10,133,6,0
v1,993,5,0,early,11,98,9,1
v1,993,5,1,early,11,98,9,0
v2,993,5,0,early,11,98,9,0
v2,993,5,1,early,11,98,9,0
v1,755,3,0,early,13,63,9,0
v1,755,3,1,early,13,63,9,0
v2,755,3,0,early,13,63,9,0
v2,755,3,1,early,13,63,9,0
v1,915,3,0,early,11,63,4,0
v1,915,3,1,early,11,63,4,0
v2,915,3,0,early,11,63,4,0
v2,915,3,1,early,11,63,4,0
v1,828,5,0,early,14,99,10,0
v1,828,5,1,early,14,99,10,0
v2,828,5,0,early,14,99,10,0
v2,828,5,1,early,14,99,10,0
v1,12,4,0,early,16,81,13,0
v1,12,4,1,early,16,81,13,0
v2,12,4,0,early,16,81,13,0
v2,12,4,1,early,16,81,13,0
v1,811,6,0,early,15,111,12,0
v1,811,6,1,early,15,111,12,0
v2,811,6,0,early,15,111,12,0
v2,811,6,1,early,15,111,12,0
v1,611,8,0,early,13,147,12,1
v1,611,8,1,early,13,147,12,1
v2,611,8,0,early,13,147,12,0
v2,611,8,1,early,13,147,12,0
v1,538,2,0,early,12,43,5,0
v1,538,2,1,early,12,43,5,0
v2,538,2,0,early,12,43,5,0
v2,538,2,1,early,12,43,5,0
v1,937,2,0,early,15,41,4,0
v1,937,2,1,early,15,41,4,0
v2,937,2,0,early,15,41,4,0
v2,937,2,1,early,15,41,4,0
v1,383,3,0,early,16,64,12,0
v1,383,3,1,early,16,64,12,0
v2,383,3,0,early,16,64,12,0
v2,383,3,1,early,16,64,12,0
v1,502,4,0,early,16,78,10,0
v1,502,4,1,early,16,78,10,0
v2,502,4,0,early,16,78,10,0
v2,502,4,1,early,16,78,10,0
v1,792,6,0,early,14,109,12,0
v1,792,6,1,early,14,109,12,0
v2,792,6,0,early,14,109,12,0
v2,792,6,1,early,14,109,12,0
v1,224,7,0,early,16,118,12,0
v1,224,7,1,early,16,118,12,0
v2,224,7,0,early,16,118,12,0
v2,224,7,1,early,16,118,12,0
v1,1009,2,0,early,15,43,4,0
v1,1009,2,1,early,15,43,4,0
v2,1009,2,0,early,15,43,4,0
v2,1009,2,1,early,15,43,4,0
v1,233,4,0,early,16,84,10,0
v1,233,4,1,early,16,84,10,0
v2,233,4,0,early,16,84,10,0
v2,233,4,1,early,16,84,10,0
v1,430,1,0,early,16,20,4,0
v1,430,1,1,early,16,20,4,0
v2,430,1,0,early,16,20,4,0
v2,430,1,1,early,16,20,4,0
v1,547,6,0,early,15,116,11,0
v1,547,6,1,early,15,116,11,0
v2,547,6,0,early,15,116,11,0
v2,547,6,1,early,15,116,11,0
v1,835,6,0,early,15,110,14,0
v1,835,6,1,early,15,110,14,0
v2,835,6,0,early,15,110,14,0
v2,835,6,1,early,15,110,14,0
v1,534,8,0,early,14,141,11,0
v1,534,8,1,early,14,141,11,0
v2,534,8,0,early,14,141,11,0
v2,534,8,1,early,14,141,11,0
v1,26,4,0,early,16,83,11,0
v1,26,4,1,early,16,83,11,0
v2,26,4,0,early,16,83,11,0
v2,26,4,1,early,16,83,11,0
v1,45,5,0,early,16,104,11,0
v1,45,5,1,early,16,104,11,0
v2,45,5,0,early,16,104,11,0
v2,45,5,1,early,16,104,11,0
v1,560,3,0,early,10,60,5,0
v1,560,3,1,early,10,60,5,0
v2,560,3,0,early,10,60,5,0
v2,560,3,1,early,10,60,5,0
v1,938,5,0,early,10,104,6,0
v1,938,5,1,early,10,104,6,0
v2,938,5,0,early,10,104,6,0
v2,938,5,1,early,10,104,6,0
v1,616,5,0,early,12,99,9,0
v1,616,5,1,early,12,99,9,0
v2,616,5,0,early,12,99,9,0
v2,616,5,1,early,12,99,9,0
v1,869,4,0,early,13,82,7,0
v1,869,4,1,early,13,82,7,0
v2,869,4,0,early,13,82,7,0
v2,869,4,1,early,13,82,7,0
v1,446,2,0,early,16,44,12,0
v1,446,2,1,early,16,44,12,0
v2,446,2,0,early,16,44,12,0
v2,446,2,1,early,16,44,12,0
v1,854,5,0,early,10,101,4,0
v1,854,5,1,early,10,101,4,0
v2,854,5,0,early,10,101,4,0
v2,854,5,1,early,10,101,4,0
v1,185,1,0,early,16,20,8,0
v1,185,1,1,early,16,20,8,0
v2,185,1,0,early,16,20,8,0
v2,185,1,1,early,16,20,8,0
v1,598,8,0,early,12,136,9,0
v1,598,8,1,early,12,136,9,0
v2,598,8,0,early,12,136,9,0
v2,598,8,1,early,12,136,9,0
v1,720,4,0,early,14,80,8,0
v1,720,4,1,early,14,80,8,1
v2,720,4,0,early,14,80,8,0
v2,720,4,1,early,14,80,8,0
v1,933,7,0,early,11,124,10,0
v1,933,7,1,early,11,124,10,0
v2,933,7,0,early,11,124,10,0
v2,933,7,1,early,11,124,10,0
v1,321,3,0,early,16,61,6,0
v1,321,3,1,early,16,61,6,0
v2,321,3,0,early,16,61,6,0
v2,321,3,1,early,16,61,6,0
v1,789,3,0,early,11,61,6,0
v1,789,3,1,early,11,61,6,0
v2,789,3,0,early,11,61,6,0
v2,789,3,1,early,11,61,6,0
v1,594,1,0,early,14,20,6,0
v1,594,1,1,early,14,20,6,0
v2,594,1,0,early,14,20,6,0
v2,594,1,1,early,14,20,6,0
v1,632,4,0,early,10,82,3,0
v1,632,4,1,early,10,82,3,0
v2,632,4,0,early,10,82,3,0
v2,632,4,1,early,10,82,3,0
v1,874,2,0,early,12,40,2,0
v1,874,2,1,early,12,40,2,0
v2,874,2,0,early,12,40,2,0
v2,874,2,1,early,12,40,2,0
v1,716,8,0,early,10,143,5,0
v1,716,8,1,early,10,143,5,0
v2,716,8,0,early,10,143,5,0
v2,716,8,1,early,10,143,5,0
v1,938,2,0,early,10,43,4,0
v1,938,2,1,early,10,43,4,0
v2,938,2,0,early,10,43,4,0
v2,938,2,1,early,10,43,4,0
v1,635,0,0,early,13,0,0,0
v1,635,0,1,early,13,0,0,0
v2,635,0,0,early,13,0,0,0
v2,635,0,1,early,13,0,0,0
v1,900,8,0,early,14,150,8,0
v1,900,8,1,early,14,150,8,0
v2,900,8,0,early,14,150,8,0
v2,900,8,1,early,14,150,8,0
v1,1008,2,0,early,14,41,8,0
v1,1008,2,1,early,14,41,8,0
v2,1008,2,0,early,14,41,8,0
v2,1008,2,1,early,14,41,8,0
v1,102,0,0,early,16,0,0,0
v1,102,0,1,early,16,0,0,0
v2,102,0,0,early,16,0,0,0
v2,102,0,1,early,16,0,0,0
v1,807,5,0,early,11,99,9,0
v1,807,5,1,early,11,99,9,0
v2,807,5,0,early,11,99,9,0
v2,807,5,1,early,11,99,9,0
v1,608,1,0,early,10,20,2,0
v1,608,1,1,early,10,20,2,0
v2,608,1,0,early,10,20,2,0
v2,608,1,1,early,10,20,2,0
v1,676,7,0,early,12,111,11,0
v1,676,7,1,early,12,111,11,0
v2,676,7,0,early,12,111,11,0
v2,676,7,1,early,12,111,11,0
v1,193,3,0,early,16,65,8,0
v1,193,3,1,early,16,65,8,0
v2,193,3,0,early,16,65,8,0
v2,193,3,1,early,16,65,8,0
v1,470,0,0,early,16,0,0,0
v1,470,0,1,early,16,0,0,0
v2,470,0,0,early,16,0,0,0
v2,470,0,1,early,16,0,0,0
v1,394,5,0,early,16,93,14,1
v1,394,5,1,early,16,93,14,0
v2,394,5,0,early,16,93,14,0
v2,394,5,1,early,16,93,14,0
v1,172,0,0,early,16,0,0,0
v1,172,0,1,early,16,0,0,0
v2,172,0,0,early,16,0,0,0
v2,172,0,1,early,16,0,0,0
v1,557,2,0,early,13,47,9,0
v1,557,2,1,early,13,47,9,0
v2,557,2,0,early,13,47,9,0
v2,557,2,1,early,13,47,9,0
v1,785,6,0,early,13,116,7,0
v1,785,6,1,early,13,116,7,0
v2,785,6,0,early,13,116,7,0
v2,785,6,1,early,13,116,7,0
v1,888,2,0,early,14,41,8,0
v1,888,2,1,early,14,41,8,0
v2,888,2,0,early,14,41,8,0
v2,888,2,1,early,14,41,8,0
v1,335,0,0,early,16,0,0,0
v1,335,0,1,early,16,0,0,0
v2,335,0,0,early,16,0,0,0
v2,335,0,1,early,16,0,0,0
v1,532,3,0,early,12,59,6,0
v1,532,3,1,early,12,59,6,0
v2,532,3,0,early,12,59,6,0
v2,532,3,1,early,12,59,6,0
v1,858,7,0,early,14,140,5,0
v1,858,7,1,early,14,140,5,0
v2,858,7,0,early,14,140,5,0
v2,858,7,1,early,14,140,5,0
v1,216,3,0,early,16,60,10,0
v1,216,3,1,early,16,60,10,1
v2,216,3,0,early,16,60,10,0
v2,216,3,1,early,16,60,10,0
v1,394,2,0,early,16,41,11,1
v1,394,2,1,early,16,41,11,0
v2,394,2,0,early,16,41,11,0
v2,394,2,1,early,16,41,11,0
v1,934,1,0,early,12,20,3,0
v1,934,1,1,early,12,20,3,0
v2,934,1,0,early,12,20,3,0
v2,934,1,1,early,12,20,3,0
v1,720,2,0,early,14,42,7,0
v1,720,2,1,early,14,42,7,0
v2,720,2,0,early,14,42,7,0
v2,720,2,1,early,14,42,7,0
v1,827,0,0,early,13,0,0,0
v1,827,0,1,early,13,0,0,0
v2,827,0,0,early,13,0,0,0
v2,827,0,1,early,13,0,0,0
v1,499,3,0,early,16,65,10,0
v1,499,3,1,early,16,65,10,0
v2,499,3,0,early,16,65,10,0
v2,499,3,1,early,16,65,10,0
v1,2,2,0,early,16,42,8,0
v1,2,2,1,early,16,42,8,0
v2,2,2,0,early,16,42,8,0
v2,2,2,1,early,16,42,8,0
v1,485,2,0,early,16,42,9,0
v1,485,2,1,early,16,42,9,0
v2,485,2,0,early,16,42,9,0
v2,485,2,1,early,16,42,9,0
v1,508,4,0,early,16,82,13,0
v1,508,4,1,early,16,82,13,0
v2,508,4,0,early,16,82,13,0
v2,508,4,1,early,16,82,13,0
v1,768,4,0,early,14,90,10,0
v1,768,4,1,early,14,90,10,0
v2,768,4,0,early,14,90,10,0
v2,768,4,1,early,14,90,10,0
v1,397,1,0,early,16,20,4,0
v1,397,1,1,early,16,20,4,0
v2,397,1,0,early,16,20,4,0
v2,397,1,1,early,16,20,4,0
v1,34,0,0,early,16,0,0,0
v1,34,0,1,early,16,0,0,0
v2,34,0,0,early,16,0,0,0
v2,34,0,1,early,16,0,0,0
v1,92,0,0,early,16,0,0,0
v1,92,0,1,early,16,0,0,0
v2,92,0,0,early,16,0,0,0
v2,92,0,1,early,16,0,0,0
v1,654,8,0,early,14,120,12,0
v1,654,8,1,early,14,120,12,0
v2,654,8,0,early,14,120,12,0
v2,654,8,1,early,14,120,12,0
v1,459,5,0,early,16,90,12,0
v1,459,5,1,early,16,90,12,0
v2,459,5,0,early,16,90,12,0
v2,459,5,1,early,16,90,12,0
v1,543,6,0,early,11,118,7,0
v1,543,6,1,early,11,118,7,0
v2,543,6,0,early,11,118,7,0
v2,543,6,1,early,11,118,7,0
v1,826,0,0,early,12,0,0,0
v1,826,0,1,early,12,0,0,0
v2,826,0,0,early,12,0,0,0
v2,826,0,1,early,12,0,0,0
v1,718,8,0,early,12,141,8,0
v1,718,8,1,early,12,141,8,0
v2,718,8,0,early,12,141,8,0
v2,718,8,1,early,12,141,8,0
v1,30,6,0,early,16,109,12,0
v1,30,6,1,early,16,109,12,0
v2,30,6,0,early,16,109,12,0
v2,30,6,1,early,16,109,12,0
v1,973,3,0,early,15,63,10,0
v1,973,3,1,early,15,63,10,0
v2,973,3,0,early,15,63,10,0
v2,973,3,1,early,15,63,10,0
v1,780,1,0,early,14,20,8,0
v1,780,1,1,early,14,20,8,0
v2,780,1,0,early,14,20,8,0
v2,780,1,1,early,14,20,8,0
v1,78,4,0,early,16,82,7,1
v1,78,4,1,early,16,82,7,0
v2,78,4,0,early,16,82,7,0
v2,78,4,1,early,16,82,7,0
v1,662,2,0,early,10,40,4,0
v1,662,2,1,early,10,40,4,0
v2,662,2,0,early,10,40,4,0
v2,662,2,1,early,10,40,4,0
v1,664,3,0,early,12,61,5,0
v1,664,3,1,early,12,61,5,0
v2,664,3,0,early,12,61,5,0
v2,664,3,1,early,12,61,5,0
v1,774,3,0,early,14,61,2,0
v1,774,3,1,early,14,61,2,0
v2,774,3,0,early,14,61,2,0
v2,774,3,1,early,14,61,2,0
v1,752,0,0,early,10,0,0,0
v1,752,0,1,early,10,0,0,0
v2,752,0,0,early,10,0,0,0
v2,752,0,1,early,10,0,0,0
v1,402,2,0,early,16,42,8,0
v1,402,2,1,early,16,42,8,0
v2,402,2,0,early,16,42,8,0
v2,402,2,1,early,16,42,8,0
v1,717,0,0,early,11,0,0,0
v1,717,0,1,early,11,0,0,0
v2,717,0,0,early,11,0,0,0
v2,717,0,1,early,11,0,0,0
v1,923,2,0,early,13,44,4,0
v1,923,2,1,early,13,44,4,0
v2,923,2,0,early,13,44,4,0
v2,923,2,1,early,13,44,4,0
v1,606,3,0,early,14,64,5,0
v1,606,3,1,early,14,64,5,0
v2,606,3,0,early,14,64,5,0
v2,606,3,1,early,14,64,5,0
v1,699,6,0,early,11,112,8,0
v1,699,6,1,early,11,112,8,0
v2,699,6,0,early,11,112,8,0
v2,699,6,1,early,11,112,8,0
v1,174,5,0,early,16,95,14,0
v1,174,5,1,early,16,95,14,0
v2,174,5,0,early,16,95,14,0
v2,174,5,1,early,16,95,14,0
v1,980,8,0,early,10,139,6,0
v1,980,8,1,early,10,139,6,0
v2,980,8,0,early,10,139,6,0
v2,980,8,1,early,10,139,6,0
v1,814,8,0,early,12,143,11,0
v1,814,8,1,early,12,143,11,0
v2,814,8,0,early,12,143,11,0
v2,814,8,1,early,12,143,11,0
v1,17,1,0,early,16,20,4,0
v1,17,1,1,early,16,20,4,0
v2,17,1,0,early,16,20,4,0
v2,17,1,1,early,16,20,4,0
v1,736,2,0,early,12,47,2,0
v1,736,2,1,early,12,47,2,0
v2,736,2,0,early,12,47,2,0
v2,736,2,1,early,12,47,2,0
v1,696,6,0,early,14,114,7,0
v1,696,6,1,early,14,114,7,1
v2,696,6,0,early,14,114,7,0
v2,696,6,1,early,14,114,7,0
v1,524,0,0,early,10,0,0,0
v1,524,0,1,early,10,0,0,0
v2,524,0,0,early,10,0,0,0
v2,524,0,1,early,10,0,0,0
v1,1005,8,0,early,11,151,9,0
v1,1005,8,1,early,11,151,9,0
v2,1005,8,0,early,11,151,9,0
v2,1005,8,1,early,11,151,9,0
v1,526,2,0,early,12,42,7,0
v1,526,2,1,early,12,42,7,0
v2,526,2,0,early,12,42,7,0
v2,526,2,1,early,12,42,7,0
v1,550,2,0,early,12,44,5,0
v1,550,2,1,early,12,44,5,0
v2,550,2,0,early,12,44,5,0
v2,550,2,1,early,12,44,5,0
v1,564,6,0,early,14,118,9,0
v1,564,6,1,early,14,118,9,0
v2,564,6,0,early,14,118,9,0
v2,564,6,1,early,14,118,9,0
v1,464,2,0,early,16,41,9,0
v1,464,2,1,early,16,41,9,0
v2,464,2,0,early,16,41,9,0
v2,464,2,1,early,16,41,9,0
v1,956,8,0,early,10,156,7,0
v1,956,8,1,early,10,156,7,0
v2,956,8,0,early,10,156,7,0
v2,956,8,1,early,10,156,7,0
v1,1011,8,0,early,11,134,10,0
v1,1011,8,1,early,11,134,10,1
v2,1011,8,0,early,11,134,10,0
v2,1011,8,1,early,11,134,10,0
v1,309,4,0,early,16,83,14,0
v1,309,4,1,early,16,83,14,1
v2,309,4,0,early,16,83,14,0
v2,309,4,1,early,16,83,14,0
v1,926,6,0,early,10,114,4,0
v1,926,6,1,early,10,114,4,0
v2,926,6,0,early,10,114,4,0
v2,926,6,1,early,10,114,4,0
v1,740,0,0,early,10,0,0,0
v1,740,0,1,early,10,0,0,0
v2,740,0,0,early,10,0,0,0
v2,740,0,1,early,10,0,0,0
v1,946,6,0,early,12,106,9,1
v1,946,6,1,early,12,106,9,0
v2,946,6,0,early,12,106,9,0
v2,946,6,1,early,12,106,9,0
v1,612,4,0,early,14,77,5,0
v1,612,4,1,early,14,77,5,0
v2,612,4,0,early,14,77,5,0
v2,612,4,1,early,14,77,5,0
v1,434,7,0,early,16,136,10,0
v1,434,7,1,early,16,136,10,0
v2,434,7,0,early,16,136,10,0
v2,434,7,1,early,16,136,10,0
v1,559,5,0,early,15,95,6,0
v1,559,5,1,early,15,95,6,0
v2,559,5,0,early,15,95,6,0
v2,559,5,1,early,15,95,6,0
v1,866,5,0,early,10,100,7,0
v1,866,5,1,early,10,100,7,0
v2,866,5,0,early,10,100,7,0
v2,866,5,1,early,10,100,7,0
v1,867,6,0,early,11,118,7,0
v1,867,6,1,early,11,118,7,0
v2,867,6,0,early,11,118,7,0
v2,867,6,1,early,11,118,7,0
v1,743,1,0,early,13,20,4,0
v1,743,1,1,early,13,20,4,0
v2,743,1,0,early,13,20,4,0
v2,743,1,1,early,13,20,4,0
v1,443,0,0,early,16,0,0,0
v1,443,0,1,early,16,0,0,0
v2,443,0,0,early,16,0,0,0
v2,443,0,1,early,16,0,0,0
v1,371,5,0,early,16,84,12,0
v1,371,5,1,early,16,84,12,0
v2,371,5,0,early,16,84,12,0
v2,371,5,1,early,16,84,12,0
v1,978,7,0,early,14,117,10,0
v1,978,7,1,early,14,117,10,0
v2,978,7,0,early,14,117,10,0
v2,978,7,1,early,14,117,10,0
v1,252,4,0,early,16,81,6,0
v1,252,4,1,early,16,81,6,0
v2,252,4,0,early,16,81,6,0
v2,252,4,1,early,16,81,6,0
v1,261,5,0,early,16,90,12,0
v1,261,5,1,early,16,90,12,0
v2,261,5,0,early,16,90,12,0
v2,261,5,1,early,16,90,12,0
v1,880,3,0,early,12,73,8,0
v1,880,3,1,early,12,73,8,0
v2,880,3,0,early,12,73,8,0
v2,880,3,1,early,12,73,8,0
v1,340,1,0,early,16,20,7,0
v1,340,1,1,early,16,20,7,0
v2,340,1,0,early,16,20,7,0
v2,340,1,1,early,16,20,7,0
v1,180,7,0,early,16,118,14,0
v1,180,7,1,early,16,118,14,0
v2,180,7,0,early,16,118,14,0
v2,180,7,1,early,16,118,14,0
v1,745,8,0,early,15,133,14,0
v1,745,8,1,early,15,133,14,0
v2,745,8,0,early,15,133,14,0
v2,745,8,1,early,15,133,14,0
v1,432,2,0,early,16,44,10,1
v1,432,2,1,early,16,44,10,0
v2,432,2,0,early,16,44,10,0
v2,432,2,1,early,16,44,10,0
v1,368,0,0,early,16,0,0,0
v1,368,0,1,early,16,0,0,0
v2,368,0,0,early,16,0,0,0
v2,368,0,1,early,16,0,0,0
v1,676,2,0,early,12,46,8,0
v1,676,2,1,early,12,46,8,0
v2,676,2,0,early,12,46,8,0
v2,676,2,1,early,12,46,8,0
v1,508,2,0,early,16,47,13,0
v1,508,2,1,early,16,47,13,0
v2,508,2,0,early,16,47,13,0
v2,508,2,1,early,16,47,13,0
v1,953,1,0,early,13,20,10,0
v1,953,1,1,early,13,20,10,0
v2,953,1,0,early,13,20,10,0
v2,953,1,1,early,13,20,10,0
v1,615,1,0,early,11,20,3,0
v1,615,1,1,early,11,20,3,0
v2,615,1,0,early,11,20,3,0
v2,615,1,1,early,11,20,3,0
v1,828,3,0,early,14,64,8,0
v1,828,3,1,early,14,64,8,0
v2,828,3,0,early,14,64,8,0
v2,828,3,1,early,14,64,8,0
v1,956,2,0,early,10,45,6,0
v1,956,2,1,early,10,45,6,0
v2,956,2,0,early,10,45,6,0
v2,956,2,1,early,10,45,6,0
v1,339,2,0,early,16,41,6,0
v1,339,2,1,early,16,41,6,0
v2,339,2,0,early,16,41,6,0
v2,339,2,1,early,16,41,6,0
v1,211,2,0,early,16,42,7,0
v1,211,2,1,early,16,42,7,0
v2,211,2,0,early,16,42,7,0
v2,211,2,1,early,16,42,7,0
v1,614,0,0,early,10,0,0,0
v1,614,0,1,early,10,0,0,0
v2,614,0,0,early,10,0,0,0
v2,614,0,1,early,10,0,0,0
v1,393,2,0,early,16,43,10,0
v1,393,2,1,early,16,43,10,0
v2,393,2,0,early,16,43,10,0
v2,393,2,1,early,16,43,10,0
v1,148,1,0,early,16,20,7,0
v1,148,1,1,early,16,20,7,0
v2,148,1,0,early,16,20,7,0
v2,148,1,1,early,16,20,7,0
v1,423,2,0,early,16,50,11,0
v1,423,2,1,early,16,50,11,0
v2,423,2,0,early,16,50,11,0
v2,423,2,1,early,16,50,11,0
v1,250,5,0,early,16,94,13,0
v1,250,5,1,early,16,94,13,0
v2,250,5,0,early,16,94,13,0
v2,250,5,1,early,16,94,13,0
v1,637,4,0,early,15,83,12,0
v1,637,4,1,early,15,83,12,0
v2,637,4,0,early,15,83,12,0
v2,637,4,1,early,15,83,12,0
v1,313,1,0,early,16,20,5,0
v1,313,1,1,early,16,20,5,0
v2,313,1,0,early,16,20,5,0
v2,313,1,1,early,16,20,5,0
v1,830,2,0,early,10,42,2,0
v1,830,2,1,early,10,42,2,0
v2,830,2,0,early,10,42,2,0
v2,830,2,1,early,10,42,2,0
v1,267,2,0,early,16,42,9,0
v1,267,2,1,early,16,42,9,0
v2,267,2,0,early,16,42,9,0
v2,267,2,1,early,16,42,9,0
v1,992,3,0,early,10,68,9,0
v1,992,3,1,early,10,68,9,0
v2,992,3,0,early,10,68,9,0
v2,992,3,1,early,10,68,9,0
v1,975,1,0,early,11,20,4,0
v1,975,1,1,early,11,20,4,0
v2,975,1,0,early,11,20,4,0
v2,975,1,1,early,11,20,4,0
v1,643,7,0,early,15,132,10,0
v1,643,7,1,early,15,132,10,0
v2,643,7,0,early,15,132,10,0
v2,643,7,1,early,15,132,10,0
v1,1022,2,0,early,10,43,4,0
v1,1022,2,1,early,10,43,4,0
v2,1022,2,0,early,10,43,4,0
v2,1022,2,1,early,10,43,4,0
v1,791,7,0,early,13,143,5,0
v1,791,7,1,early,13,143,5,0
v2,791,7,0,early,13,143,5,0
v2,791,7,1,early,13,143,5,0
v1,563,4,0,early,13,79,7,0
v1,563,4,1,early,13,79,7,0
v2,563,4,0,early,13,79,7,0
v2,563,4,1,early,13,79,7,0
v1,863,5,0,early,13,91,7,0
v1,863,5,1,early,13,91,7,0
v2,863,5,0,early,13,91,7,0
v2,863,5,1,early,13,91,7,0
v1,417,4,0,early,16,83,15,0
v1,417,4,1,early,16,83,15,0
v2,417,4,0,early,16,83,15,0
v2,417,4,1,early,16,83,15,0
v1,921,7,0,early,11,127,8,0
v1,921,7,1,early,11,127,8,1
v2,921,7,0,early,11,127,8,0
v2,921,7,1,early,11,127,8,0
v1,449,7,0,early,16,122,10,1
v1,449,7,1,early,16,122,10,0
v2,449,7,0,early,16,122,10,0
v2,449,7,1,early,16,122,10,0
v1,845,8,0,early,13,127,8,0
v1,845,8,1,early,13,127,8,0
v2,845,8,0,early,13,127,8,0
v2,845,8,1,early,13,127,8,0
v1,45,1,0,early,16,20,2,0
v1,45,1,1,early,16,20,2,0
v2,45,1,0,early,16,20,2,0
v2,45,1,1,early,16,20,2,0
v1,883,1,0,early,15,20,9,0
v1,883,1,1,early,15,20,9,1
v2,883,1,0,early,15,20,9,0
v2,883,1,1,early,15,20,9,0
v1,561,6,0,early,11,113,9,0
v1,561,6,1,early,11,113,9,0
v2,561,6,0,early,11,113,9,0
v2,561,6,1,early,11,113,9,0
v1,272,0,0,early,16,0,0,0
v1,272,0,1,early,16,0,0,0
v2,272,0,0,early,16,0,0,0
v2,272,0,1,early,16,0,0,0
v1,622,0,0,early,12,0,0,0
v1,622,0,1,early,12,0,0,0
v2,622,0,0,early,12,0,0,0
v2,622,0,1,early,12,0,0,0
v1,304,4,0,early,16,76,9,0
v1,304,4,1,early,16,76,9,0
v2,304,4,0,early,16,76,9,0
v2,304,4,1,early,16,76,9,0
v1,159,2,0,early,16,48,11,0
v1,159,2,1,early,16,48,11,0
v2,159,2,0,early,16,48,11,0
v2,159,2,1,early,16,48,11,0
v1,545,0,0,early,13,0,0,0
v1,545,0,1,early,13,0,0,0
v2,545,0,0,early,13,0,0,0
v2,545,0,1,early,13,0,0,0
v1,977,5,0,early,13,99,10,0
v1,977,5,1,early,13,99,10,0
v2,977,5,0,early,13,99,10,0
v2,977,5,1,early,13,99,10,0
v1,782,1,0,early,10,20,2,0
v1,782,1,1,early,10,20,2,0
v2,782,1,0,early,10,20,2,0
v2,782,1,1,early,10,20,2,0
v1,753,2,0,early,11,42,4,0
v1,753,2,1,early,11,42,4,0
v2,753,2,0,early,11,42,4,0
v2,753,2,1,early,11,42,4,0
v1,671,7,0,early,13,123,11,0
v1,671,7,1,early,13,123,11,0
v2,671,7,0,early,13,123,11,0
v2,671,7,1,early,13,123,11,0
v1,674,3,0,early,10,62,9,0
v1,674,3,1,early,10,62,9,0
v2,674,3,0,early,10,62,9,0
v2,674,3,1,early,10,62,9,0
v1,145,1,0,early,16,20,6,0
v1,145,1,1,early,16,20,6,0
