case_id,channel,x_um,y_um,max_receive_um,kind,direction_udeg,x_m,y_m,receive_radius_m,direction_deg
22,9,-241751436,1473522908,1498229191,directional,87883790.0,-241.751436,1473.522908,1498.229191,87.88379
22,10,1296787413,126509893,1305575546,directional,117425265.0,1296.787413,126.509893,1305.575546,117.425265
22,11,-273782669,395323662,1343955833,directional,37890122.0,-273.782669,395.323662,1343.955833,37.890122
22,14,1232559322,-735872242,1228911541,directional,263508051.0,1232.559322,-735.872242,1228.911541,263.508051
22,15,-710384775,-1088559623,1439395963,directional,190576997.0,-710.384775,-1088.559623,1439.395963,190.576997
22,16,-235904006,391848648,1075100379,omni,,-235.904006,391.848648,1075.100379,
22,17,-556538438,1280819286,1041209218,directional,236366353.0,-556.538438,1280.819286,1041.209218,236.366353
22,19,1649524324,-569829095,1252350832,directional,234540871.0,1649.524324,-569.829095,1252.350832,234.540871
23,1,-1564037049,200468923,1470925531,omni,,-1564.037049,200.468923,1470.925531,
23,3,1344068085,-1135514281,1254887361,directional,96815094.0,1344.068085,-1135.514281,1254.887361,96.815094
23,4,-1149324494,-1283237721,1493758072,directional,183704681.0,-1149.324494,-1283.237721,1493.758072,183.704681
23,5,267136816,1364050326,1492054609,omni,,267.136816,1364.050326,1492.054609,
23,6,-104222439,-186751769,1198290559,directional,78855174.0,-104.222439,-186.751769,1198.290559,78.855174
23,8,277433365,1129600456,1402188777,directional,182572302.0,277.433365,1129.600456,1402.188777,182.572302
23,9,-1746723551,1906524,1173293933,omni,,-1746.723551,1.906524,1173.293933,
23,10,819771539,986050021,1406293294,directional,5934955.0,819.771539,986.050021,1406.293294,5.934955
23,11,-1401943295,629131676,1087861338,omni,,-1401.943295,629.131676,1087.861338,
23,12,-1632975753,376256736,1276979887,directional,172032753.0,-1632.975753,376.256736,1276.979887,172.032753
23,14,-264376216,-703187826,1030310657,directional,31322725.0,-264.376216,-703.187826,1030.310657,31.322725
23,15,-761170346,-1149480870,1270711310,directional,315914206.0,-761.170346,-1149.48087,1270.71131,315.914206
23,16,334398152,1442436054,1349232486,directional,116171946.0,334.398152,1442.436054,1349.232486,116.171946
23,17,481173712,1646202442,1454114395,directional,221676571.0,481.173712,1646.202442,1454.114395,221.676571
23,18,-1268547643,-1164205488,1217047854,directional,217409642.0,-1268.547643,-1164.205488,1217.047854,217.409642
23,19,-1287484316,618233029,1221477971,directional,347955338.0,-1287.484316,618.233029,1221.477971,347.955338
24,2,837468788,-280666682,1435472407,omni,,837.468788,-280.666682,1435.472407,
24,5,730346354,-1060355981,1107881059,omni,,730.346354,-1060.355981,1107.881059,
24,6,-471120626,-1353332326,1384722251,omni,,-471.120626,-1353.332326,1384.722251,
24,7,766762228,-113126927,1010372342,omni,,766.762228,-113.126927,1010.372342,
24,8,-771990753,42856767,1256602449,omni,,-771.990753,42.856767,1256.602449,
24,10,113817053,-222500816,1323389474,directional,326523175.0,113.817053,-222.500816,1323.389474,326.523175
24,11,648989769,-1483349250,1418363822,directional,64832928.0,648.989769,-1483.34925,1418.363822,64.832928
24,12,788990703,1039586021,1256098654,omni,,788.990703,1039.586021,1256.098654,
24,15,-752582787,-944342619,1043997067,omni,,-752.582787,-944.342619,1043.997067,
24,16,238258741,385697416,1199660657,omni,,238.258741,385.697416,1199.660657,
24,17,-762436330,759991446,1417904163,directional,146768224.0,-762.43633,759.991446,1417.904163,146.768224
24,19,1141752548,754904626,1285063479,directional,196360891.0,1141.752548,754.904626,1285.063479,196.360891
24,20,-931330413,376529929,1411636609,omni,,-931.330413,376.529929,1411.636609,
25,1,185585544,1346095163,1170211729,directional,326017810.0,185.585544,1346.095163,1170.211729,326.01781
25,2,460883149,546135329,1115508197,directional,165182593.0,460.883149,546.135329,1115.508197,165.182593
25,3,55654199,-1503686205,1344164228,directional,292448290.0,55.654199,-1503.686205,1344.164228,292.44829
25,4,-482401178,-728653268,1459585531,directional,132617934.0,-482.401178,-728.653268,1459.585531,132.617934
25,5,-953416118,-111890702,1262596815,directional,50461844.0,-953.416118,-111.890702,1262.596815,50.461844
25,6,-1539225832,351691869,1465894140,directional,273474931.0,-1539.225832,351.691869,1465.89414,273.474931
25,7,939430987,-782153724,1467968382,directional,151394691.0,939.430987,-782.153724,1467.968382,151.394691
25,9,338420241,31113228,1378616580,directional,255866967.0,338.420241,31.113228,1378.61658,255.866967
25,13,1522708968,-698964526,1276535930,directional,54558421.0,1522.708968,-698.964526,1276.53593,54.558421
25,14,452336837,181135691,1235146466,directional,31009892.0,452.336837,181.135691,1235.146466,31.009892
25,15,-1250063157,370897171,1463512220,directional,63602491.0,-1250.063157,370.897171,1463.51222,63.602491
25,17,-1155961956,-205885901,1377254583,directional,182343955.0,-1155.961956,-205.885901,1377.254583,182.343955
25,18,-541931684,-227603361,1003940431,directional,249703034.0,-541.931684,-227.603361,1003.940431,249.703034
25,19,-134869288,1457363899,1292752667,directional,51101276.0,-134.869288,1457.363899,1292.752667,51.101276
26,1,866934706,626407720,1168294509,directional,36759511.0,866.934706,626.40772,1168.294509,36.759511
26,2,375170291,-148243203,1166450595,directional,116823566.0,375.170291,-148.243203,1166.450595,116.823566
26,6,-1210551847,-292541244,1005542817,directional,48677777.0,-1210.551847,-292.541244,1005.542817,48.677777
26,7,138532882,1311512869,1266314444,directional,12997463.0,138.532882,1311.512869,1266.314444,12.997463
26,8,-1139794691,-1295537162,1474235552,directional,17504859.0,-1139.794691,-1295.537162,1474.235552,17.504859
26,9,1337808622,-637073154,1072883982,directional,352925220.0,1337.808622,-637.073154,1072.883982,352.92522
26,11,-189819618,1330360249,1288590148,directional,309728658.0,-189.819618,1330.360249,1288.590148,309.728658
26,12,1242738644,-133551202,1320286554,omni,,1242.738644,-133.551202,1320.286554,
26,14,1167353713,120037862,1286279630,directional,159645261.0,1167.353713,120.037862,1286.27963,159.645261
26,15,671023472,36053658,1215793048,directional,212652646.0,671.023472,36.053658,1215.793048,212.652646
26,17,-1093937409,859441848,1220459081,omni,,-1093.937409,859.441848,1220.459081,
26,20,416441955,1379054335,1389926620,directional,96475332.0,416.441955,1379.054335,1389.92662,96.475332
27,2,249866547,5765023,1357738241,omni,,249.866547,5.765023,1357.738241,
27,3,-58856567,1052209386,1194814854,omni,,-58.856567,1052.209386,1194.814854,
27,4,1441435753,-741572972,1270173001,directional,204507000.0,1441.435753,-741.572972,1270.173001,204.507
27,6,-1385220746,83094961,1361063828,directional,278924685.0,-1385.220746,83.094961,1361.063828,278.924685
27,7,914601914,274928926,1435801729,omni,,914.601914,274.928926,1435.801729,
27,8,-811922054,287489873,1348563718,omni,,-811.922054,287.489873,1348.563718,
27,9,1115826141,-62056682,1396579323,directional,101665037.0,1115.826141,-62.056682,1396.579323,101.665037
27,10,-302943646,511069764,1269462597,omni,,-302.943646,511.069764,1269.462597,
27,12,120824355,-1091223806,1440603864,omni,,120.824355,-1091.223806,1440.603864,
27,13,-753204896,-505411447,1495116494,omni,,-753.204896,-505.411447,1495.116494,
27,14,74260882,-1472382835,1450701684,omni,,74.260882,-1472.382835,1450.701684,
27,15,-1603789480,444772634,1084335159,directional,150599352.0,-1603.78948,444.772634,1084.335159,150.599352
27,16,187037820,627280184,1295930699,directional,101645690.0,187.03782,627.280184,1295.930699,101.64569
27,17,414811695,-1237046429,1134378149,omni,,414.811695,-1237.046429,1134.378149,
28,1,-692978237,-1408559061,1033041601,directional,348191583.0,-692.978237,-1408.559061,1033.041601,348.191583
28,2,-119991781,-1515520392,1205555189,omni,,-119.991781,-1515.520392,1205.555189,
28,3,-817793196,554482983,1159974586,omni,,-817.793196,554.482983,1159.974586,
28,4,-343024814,-389144365,1298658583,omni,,-343.024814,-389.144365,1298.658583,
28,5,709832511,190455595,1423100388,directional,69832209.0,709.832511,190.455595,1423.100388,69.832209
28,6,-695476249,-84884045,1182318309,directional,87454190.0,-695.476249,-84.884045,1182.318309,87.45419
28,7,-1586521902,-125321212,1182563684,omni,,-1586.521902,-125.321212,1182.563684,
28,8,1136844680,735688132,1236237522,omni,,1136.84468,735.688132,1236.237522,
28,10,252392471,283734631,1380162983,omni,,252.392471,283.734631,1380.162983,
28,12,1422800140,415799655,1135775409,directional,317573178.0,1422.80014,415.799655,1135.775409,317.573178
28,14,352692303,-1195716900,1265983443,omni,,352.692303,-1195.7169,1265.983443,
28,16,957785462,852682229,1252699915,directional,6897815.0,957.785462,852.682229,1252.699915,6.897815
28,18,-1353232201,99759699,1474368311,directional,95623395.0,-1353.232201,99.759699,1474.368311,95.623395
28,19,-451199869,-1559397535,1311855472,omni,,-451.199869,-1559.397535,1311.855472,
29,1,-432661636,1531153120,1128519168,omni,,-432.661636,1531.15312,1128.519168,
29,2,-54871271,1750606890,1243326697,directional,251390882.0,-54.871271,1750.60689,1243.326697,251.390882
29,3,838521134,102771089,1052798347,directional,142191965.0,838.521134,102.771089,1052.798347,142.191965
29,6,-1116532580,616159667,1302553103,directional,79120950.0,-1116.53258,616.159667,1302.553103,79.12095
29,7,1263597499,50566879,1180140829,omni,,1263.597499,50.566879,1180.140829,
29,8,462299419,-32129508,1282825860,omni,,462.299419,-32.129508,1282.82586,
29,9,91554251,-150746994,1286464020,directional,38949488.0,91.554251,-150.746994,1286.46402,38.949488
29,10,-57496214,-1014518601,1184764790,directional,245985282.0,-57.496214,-1014.518601,1184.76479,245.985282
29,11,-819152890,1243841036,1197698934,directional,338830576.0,-819.15289,1243.841036,1197.698934,338.830576
29,12,879842407,518844555,1195114773,omni,,879.842407,518.844555,1195.114773,
29,13,556707467,-1535921320,1287699701,omni,,556.707467,-1535.92132,1287.699701,
29,15,710336235,1428582586,1322336384,directional,221102553.0,710.336235,1428.582586,1322.336384,221.102553
29,16,516075849,1667021747,1279456776,omni,,516.075849,1667.021747,1279.456776,
29,18,543952538,-820090035,1476716925,omni,,543.952538,-820.090035,1476.716925,
29,19,-117566796,-150770607,1357266406,directional,39664778.0,-117.566796,-150.770607,1357.266406,39.664778
29,20,-902150089,-846150858,1347990344,omni,,-902.150089,-846.150858,1347.990344,
30,1,-1421239066,-164017904,1320375884,directional,16896477.0,-1421.239066,-164.017904,1320.375884,16.896477
30,3,655787180,1307847140,1451181903,directional,338068537.0,655.78718,1307.84714,1451.181903,338.068537
30,4,-687229947,-226301739,1132018158,directional,335274185.0,-687.229947,-226.301739,1132.018158,335.274185
30,5,-603171421,488154595,1225382118,directional,346223218.0,-603.171421,488.154595,1225.382118,346.223218
30,7,-1576291329,492376122,1483801127,directional,173508369.0,-1576.291329,492.376122,1483.801127,173.508369
30,8,7899590,-1227483309,1236468226,directional,289947805.0,7.89959,-1227.483309,1236.468226,289.947805
30,9,1236109942,541006696,1216168332,directional,102830061.0,1236.109942,541.006696,1216.168332,102.830061
30,10,940336942,710875483,1223494308,directional,270219907.0,940.336942,710.875483,1223.494308,270.219907
30,11,-396122249,-735151468,1198241802,directional,348769187.0,-396.122249,-735.151468,1198.241802,348.769187
30,14,591795886,197037271,1124719324,directional,338594540.0,591.795886,197.037271,1124.719324,338.59454
30,16,337443072,-489052416,1085556650,directional,140346514.0,337.443072,-489.052416,1085.55665,140.346514
30,17,941507773,1018116821,1303441056,directional,23043122.0,941.507773,1018.116821,1303.441056,23.043122
30,18,-440652537,-1354046912,1297291398,directional,152050556.0,-440.652537,-1354.046912,1297.291398,152.050556
31,2,-90296916,-349484568,1317640586,omni,,-90.296916,-349.484568,1317.640586,
31,3,367780641,-1483078096,1403401568,omni,,367.780641,-1483.078096,1403.401568,
31,4,332041762,-991499742,1203483488,directional,343016962.0,332.041762,-991.499742,1203.483488,343.016962
31,5,-1550328420,-636155836,1463509213,omni,,-1550.32842,-636.155836,1463.509213,
31,8,993568318,547336309,1267482632,omni,,993.568318,547.336309,1267.482632,
31,9,-1232833762,-525665634,1073933194,omni,,-1232.833762,-525.665634,1073.933194,
31,10,-413017665,-795749966,1143798402,directional,170312122.0,-413.017665,-795.749966,1143.798402,170.312122
31,12,-700232229,-1295649324,1288808665,omni,,-700.232229,-1295.649324,1288.808665,
31,14,551376921,561217055,1215280010,omni,,551.376921,561.217055,1215.28001,
31,15,-1114311900,853131224,1493937436,omni,,-1114.3119,853.131224,1493.937436,
31,16,1240521384,-338382154,1109397478,omni,,1240.521384,-338.382154,1109.397478,
31,17,153024389,-1143183156,1326520469,directional,291753506.0,153.024389,-1143.183156,1326.520469,291.753506
31,19,632214838,1139835485,1250281511,omni,,632.214838,1139.835485,1250.281511,
31,20,-1673873330,-140933157,1020825105,omni,,-1673.87333,-140.933157,1020.825105,
32,1,1560108189,674598502,1023592395,directional,126962934.0,1560.108189,674.598502,1023.592395,126.962934
32,5,1580506887,226957702,1493904250,omni,,1580.506887,226.957702,1493.90425,
32,6,1657353131,-366696630,1241155417,omni,,1657.353131,-366.69663,1241.155417,
32,8,-1433567393,-44339318,1451021356,directional,178279419.0,-1433.567393,-44.339318,1451.021356,178.279419
32,9,-784869368,1223171686,1128663691,omni,,-784.869368,1223.171686,1128.663691,
32,11,1187830416,868574053,1222082613,omni,,1187.830416,868.574053,1222.082613,
32,12,-317637003,-1226888799,1313048443,directional,92921873.0,-317.637003,-1226.888799,1313.048443,92.921873
32,13,-565503837,821035068,1355455617,omni,,-565.503837,821.035068,1355.455617,
32,15,-1150854222,8713821,1100302933,omni,,-1150.854222,8.713821,1100.302933,
32,16,986485369,-812177940,1482667195,directional,355304908.0,986.485369,-812.17794,1482.667195,355.304908
33,4,997704902,-1285104661,1197587793,directional,52658707.0,997.704902,-1285.104661,1197.587793,52.658707
33,6,-966808154,379848435,1473028300,directional,184266473.0,-966.808154,379.848435,1473.0283,184.266473
33,7,1234599005,-882284163,1294092458,omni,,1234.599005,-882.284163,1294.092458,
33,8,-139337202,1240904936,1207182554,directional,320752846.0,-139.337202,1240.904936,1207.182554,320.752846
33,11,224529024,-1577130778,1191608074,directional,300095969.0,224.529024,-1577.130778,1191.608074,300.095969
33,12,709156847,-1176993628,1390015494,directional,50605120.0,709.156847,-1176.993628,1390.015494,50.60512
33,13,-987032777,131401047,1275503599,directional,261364674.0,-987.032777,131.401047,1275.503599,261.364674
33,15,-987909043,-1213586525,1012840882,directional,210747774.0,-987.909043,-1213.586525,1012.840882,210.747774
33,16,874567611,795431594,1443285142,directional,120792902.0,874.567611,795.431594,1443.285142,120.792902
33,19,1600035655,-213364477,1067211904,directional,39628181.0,1600.035655,-213.364477,1067.211904,39.628181
34,1,542848382,-142360841,1147311571,omni,,542.848382,-142.360841,1147.311571,
34,3,135383670,-181592514,1162381957,omni,,135.38367,-181.592514,1162.381957,
34,4,-1147376646,544334146,1497075018,omni,,-1147.376646,544.334146,1497.075018,
34,7,-986825131,509903107,1017308711,omni,,-986.825131,509.903107,1017.308711,
34,9,146798316,-472355396,1485622858,directional,244762526.0,146.798316,-472.355396,1485.622858,244.762526
34,10,-1468611039,-815613519,1259573569,omni,,-1468.611039,-815.613519,1259.573569,
34,11,1126123191,-496803399,1386765888,directional,39555862.0,1126.123191,-496.803399,1386.765888,39.555862
34,14,-212997117,-821839415,1237727494,omni,,-212.997117,-821.839415,1237.727494,
34,15,353913520,-1579193769,1011120245,omni,,353.91352,-1579.193769,1011.120245,
34,16,1463309036,31422654,1080098828,directional,189396558.0,1463.309036,31.422654,1080.098828,189.396558
34,17,825796486,45164938,1123148905,directional,295355062.0,825.796486,45.164938,1123.148905,295.355062
34,18,-393381128,582887290,1123872872,omni,,-393.381128,582.88729,1123.872872,
34,19,1024656404,953009719,1370122477,directional,301263630.0,1024.656404,953.009719,1370.122477,301.26363
35,2,1152906703,-205611153,1334027094,omni,,1152.906703,-205.611153,1334.027094,
35,4,154723278,1053653869,1229894080,omni,,154.723278,1053.653869,1229.89408,
35,5,1706925855,161240983,1332896433,omni,,1706.925855,161.240983,1332.896433,
35,6,-650513767,-900309366,1063708724,omni,,-650.513767,-900.309366,1063.708724,
