case_id,channel,x_um,y_um,max_receive_um,kind,direction_udeg
40,20,-159693786,10442058,1095000786,directional,5745374.0
41,1,-1423034640,-109590160,1347709663,directional,21543090.0
41,2,-1080694612,-1347207430,1427956328,omni,
41,4,209119199,-1157538903,1097973496,directional,122915752.0
41,5,322239408,-342663343,1133409329,omni,
41,8,-488000088,677437804,1087205942,directional,308819382.0
41,10,714035894,-350079414,1204678626,directional,67310200.0
41,11,1553431205,-220254479,1263245319,omni,
41,12,1381257361,237516824,1056750045,directional,107770507.0
41,13,501058686,1348007310,1024783986,directional,334312257.0
41,14,-407519649,-1478248055,1313907603,directional,175556552.0
41,16,-368864012,1232863002,1128571696,directional,32291495.0
41,17,1255935631,-281439759,1192298888,omni,
41,18,861008726,1933960,1366538274,directional,186336573.0
41,19,-736631576,589524870,1498835953,directional,197368977.0
41,20,1485256103,876203745,1428694343,directional,58369178.0
42,1,-828294559,-193066012,1272132781,directional,289566852.0
42,4,-748639350,651216931,1241310121,directional,325439395.0
42,8,-653364967,459652474,1087559555,directional,326072051.0
42,9,463868573,-1154798340,1332787010,directional,229294887.0
42,11,764038329,-1115914028,1003481463,directional,149316963.0
42,12,-374141009,-1243821636,1365002281,directional,40236820.0
42,14,-352369569,1704054223,1149372799,directional,115994773.0
42,15,-640425796,-329704010,1104941863,directional,114724871.0
42,17,-1013225731,-1100005242,1338981672,directional,258498692.0
42,19,-664859954,-1087374940,1348538207,directional,292425551.0
43,1,-266505631,-1631870315,1341378025,omni,
43,2,-291917045,34316879,1424613820,omni,
43,3,-844145242,-352464363,1252990816,directional,330523427.0
43,4,-1150423146,552771016,1270697354,directional,303242925.0
43,5,1028583120,767321636,1281619472,omni,
43,6,-1164310040,-663157736,1128746868,omni,
43,8,1398989587,678271112,1345412146,omni,
43,11,-891698049,-374558131,1444815410,omni,
43,12,-813527899,387000684,1497637562,directional,191664354.0
43,13,281408909,-1168740986,1025803461,directional,153836546.0
43,14,-490543688,-139219910,1312170244,omni,
43,15,404590202,780108944,1352984418,omni,
43,16,82604003,221674154,1188419743,omni,
43,19,-368567616,-953747755,1259536004,directional,12451346.0
44,2,1292402642,-803020586,1472040855,directional,122179293.0
44,3,-1498277936,-302558856,1267902295,directional,313051030.0
44,4,845685197,687192728,1498950501,directional,228789676.0
44,7,171490636,-575031431,1374655883,directional,198347016.0
44,8,-1038665964,-338230205,1256332904,directional,107908917.0
44,9,-1159291985,1207869383,1435641542,directional,246551905.0
44,11,568149837,472579737,1245723467,directional,311612547.0
44,12,279999209,-53630909,1054954921,directional,172579793.0
44,17,-1164549272,794701390,1319124430,directional,261609604.0
44,18,1125634866,171089464,1273582733,omni,
44,19,-1336227410,-285105774,1202224128,directional,38007987.0
45,1,347732639,-1181119214,1316534836,omni,
45,2,158347286,736839000,1323344174,directional,91553999.0
45,5,-1124303788,766007601,1305398286,omni,
45,7,-491345076,-1303623043,1263758737,omni,
45,9,198265229,1634998698,1037242253,omni,
45,12,547888052,-901210802,1325307428,omni,
45,13,585599169,450336284,1228748674,directional,185739182.0
45,14,956507077,-518284580,1341625230,directional,56859673.0
45,15,281937164,734974344,1023464645,omni,
45,16,-1138440692,1009049083,1269706417,directional,131354621.0
45,17,-177412,1236663777,1407894709,omni,
46,1,1509824761,840580935,1151511821,directional,243294120.0
46,4,-926533675,983197760,1321946716,directional,332014210.0
46,6,1295740912,970875062,1481901874,directional,199102838.0
46,7,-456852799,1365924173,1196684840,omni,
46,8,-1394427867,-63465485,1218034880,omni,
46,9,179301290,255220605,1064928583,omni,
46,11,-744944017,1445713119,1217032737,directional,50867845.0
46,13,1418822365,682975958,1124197442,directional,345354043.0
46,15,328655261,-376632720,1455376864,directional,9824939.0
46,18,-934802076,821938162,1491641642,directional,264432240.0
46,19,-135319693,865887549,1354765733,directional,323765199.0
47,2,475774734,705255421,1477992851,directional,110361219.0
47,3,-1184846589,-718602207,1100312605,directional,76185443.0
47,4,610199996,1498760092,1385648200,directional,230199108.0
47,6,-1539174660,492006285,1331727329,directional,181507395.0
47,9,1029436620,455613708,1391474346,directional,238931893.0
47,10,337827773,1240609207,1487678150,directional,115624314.0
47,11,-1153705560,270453402,1331836427,omni,
47,17,971649633,189416416,1212489850,directional,66809548.0
47,19,156771570,414535027,1361547173,directional,92755317.0
47,20,1151694725,813089320,1024628443,directional,150631996.0
48,1,416726442,817464130,1478276678,omni,
48,2,-1475399094,-216812447,1059997727,directional,180979622.0
48,7,1340315047,1154879142,1106761941,directional,147688650.0
48,8,377206359,774669322,1147659421,directional,359975749.0
48,9,1113522679,-707454106,1486748989,directional,219279864.0
48,10,-1289614503,436486602,1212406239,directional,185736225.0
48,11,-1101338457,538654738,1326288989,omni,
48,12,103939604,1065294380,1188264418,omni,
48,13,1152940704,-374300110,1030156326,omni,
48,14,-937036661,-1100642632,1340932286,omni,
48,15,603398002,234591665,1276618799,directional,218571422.0
48,16,-822616009,-128449460,1458340334,directional,218399941.0
48,17,835690188,161079603,1333932998,omni,
48,18,369103482,-210327192,1437573711,omni,
48,20,1715406959,352799638,1072666350,directional,128526620.0
49,1,6493803,-1187946545,1170153222,directional,309316002.0
49,5,-580856925,304230220,1230744752,directional,295397080.0
49,7,717854226,626765449,1279007437,directional,24629416.0
49,8,-485868712,-553935212,1197055418,directional,187119843.0
49,9,-1177157912,-1244548752,1307592350,directional,354454783.0
49,11,-1253824049,1242611727,1316271376,directional,214580183.0
49,12,280472084,956830944,1449150072,directional,250949863.0
49,13,-1295876651,-316613885,1490747730,directional,318756853.0
49,15,-1197826186,-125449358,1364342159,directional,120364005.0
49,16,12856187,406628935,1140029515,directional,246167187.0
49,18,60702900,-1640045444,1372349594,directional,344600116.0
49,20,1449540069,-608328310,1046046071,directional,163286955.0
50,1,226240574,55702198,1190030553,directional,68173824.0
50,3,700818714,-1105121829,1459803512,directional,65859990.0
50,6,1195615068,75904111,1396549540,omni,
50,7,941337,-693271965,1099521181,omni,
50,8,-146231502,737074047,1304751229,directional,246931481.0
50,9,-319991424,899885106,1495573676,directional,285497208.0
50,10,896342010,-866331309,1146947037,omni,
50,11,-509533297,897135436,1190194225,omni,
50,13,1601683235,417155136,1223777322,directional,162976826.0
50,14,1360780111,-113818744,1320614220,directional,94656111.0
50,15,847497270,-1516210585,1495994085,directional,79646075.0
50,16,-902417672,903605747,1314968085,omni,
50,17,-1692896158,348454499,1085537834,omni,
50,19,-1091043936,991479567,1379915847,omni,
50,20,516740255,-669690995,1055608777,omni,
51,4,750800389,1342727436,1460689150,directional,132930049.0
51,7,-772326169,-152618538,1306432313,directional,220132790.0
51,9,-1649126239,-77435716,1076772711,directional,305684182.0
51,10,-91866730,-238230584,1423893540,omni,
51,11,575631895,-63397620,1037798842,omni,
51,12,-398402867,1205393493,1496418688,directional,285493314.0
51,14,564352532,-1164818497,1030071765,omni,
51,15,1259142271,-778845936,1377115024,directional,227482762.0
51,16,1657893466,565621210,1118466602,directional,51678928.0
51,17,-713311619,636366275,1197223856,directional,60974100.0
51,20,-61724167,495889092,1297852726,directional,274429585.0
52,4,243155338,-297497198,1061410308,directional,304957431.0
52,5,437751238,1691014712,1164352642,directional,119930807.0
52,7,1118701657,-1072388530,1354370898,directional,189743515.0
52,9,124984943,364966065,1166746417,directional,326742557.0
52,10,-794266240,-1096450326,1361471450,directional,261052183.0
52,11,-715355940,-549832956,1429209629,directional,295460738.0
52,17,-69267519,-866479285,1338832947,omni,
52,18,28839293,557311554,1201576797,directional,348707776.0
52,19,-1695977069,-196168315,1289621302,directional,102431969.0
52,20,1526074885,-45263072,1095675789,directional,116109536.0
53,1,1131010410,721742220,1141931250,directional,234241038.0
53,2,-667694453,-1062248296,1081846749,directional,57863273.0
53,5,-903555646,1462852310,1174646547,directional,291213373.0
53,8,-902279130,-6963991,1331166659,omni,
53,9,736133076,-198925760,1283843555,directional,227547117.0
53,10,-661823856,-1370519530,1071317057,omni,
53,12,-26208317,-1614778686,1043313543,directional,73552990.0
53,13,1268920934,-988310341,1137669580,directional,286680408.0
53,14,270930791,-1430765558,1082658264,directional,73691936.0
53,16,1281853316,-268052925,1348078968,directional,317411197.0
53,18,-702582423,101276993,1468275012,directional,354855345.0
53,19,-1609934719,678953782,1121781481,directional,23725372.0
53,20,-548182011,-168944859,1145020456,directional,103899043.0
54,1,-954499387,-784125957,1445504488,directional,90586322.0
54,2,-74873075,-590606459,1147654555,directional,73347399.0
54,3,886598027,1436160891,1447572242,directional,70656888.0
54,5,-193772177,112186281,1042352369,omni,
54,7,596520621,-816378298,1123214727,omni,
54,11,-521383662,-805704581,1066031279,directional,8318909.0
54,13,1529918376,728713857,1128774986,omni,
54,14,-406970492,30172191,1349032522,omni,
54,17,619429325,691571885,1160326443,directional,103650161.0
54,19,-255802648,-267947114,1210376514,directional,136270316.0
55,2,-77705357,-1415344554,1181049855,omni,
55,3,-319293237,807637728,1085140045,directional,224536551.0
55,5,-105843221,1039514614,1430347852,omni,
55,6,-1257034105,-982954070,1075760199,directional,25538755.0
55,7,-1208369232,693745104,1165641135,omni,
55,8,-436391573,-39127734,1491995919,omni,
55,9,271985898,-1280520625,1190467509,omni,
55,10,1556364935,-438187349,1314488798,omni,
55,11,1128573761,-436567970,1095758582,omni,
55,12,407680951,-426798092,1108623469,directional,56814057.0
55,15,399211804,561987769,1397661331,directional,179111195.0
55,17,-1564098562,333636739,1407971579,omni,
56,1,-1618998459,-674623163,1332272928,directional,313971284.0
56,2,-40601627,-1768564418,1287745595,directional,248863075.0
56,3,-983029220,1354899284,1226018540,directional,145500191.0
56,4,-284738655,-331598986,1227840713,directional,231611144.0
56,6,-762292421,1236090425,1382200045,omni,
56,7,253115065,-294321291,1221009997,omni,
56,9,-589881952,-1658341463,1008947623,omni,
56,10,-1109659730,902675506,1172862875,directional,346650899.0
56,12,536095710,1145472483,1375624372,directional,57055470.0
56,13,1208519520,1168509114,1389013738,directional,60609443.0
56,14,986016109,109652184,1162644799,omni,
56,15,-164874656,753561407,1432499696,directional,308954014.0
56,16,-341937071,-82189226,1349426365,omni,
56,17,-642012997,-1081570873,1028629002,directional,167407881.0
56,19,-271259395,-50174005,1245511196,directional,36583892.0
56,20,199949597,595186665,1400480829,omni,
57,1,-704162537,-942005284,1043031981,omni,
57,2,-490126334,1679514812,1215931759,omni,
57,4,-1310953785,1098687463,1219661618,directional,276838185.0
57,7,108291850,-772768273,1202509948,omni,
57,8,368006911,803529315,1366784622,omni,
57,9,-421287952,434260952,1038313014,omni,
57,11,-515628766,516306350,1058636429,directional,293171808.0
57,12,633329412,-1346936924,1117062716,omni,
57,13,-189421607,1023105649,1136084993,directional,39735708.0
57,14,906723178,1137056637,1364311327,omni,
57,17,1041138961,117644885,1103497573,omni,
57,18,-916265663,792156852,1139716390,directional,232975033.0
57,19,1056355908,-843070649,1194190566,omni,
57,20,263451142,170543313,1202550449,omni,
58,2,466312618,-312066992,1279791679,directional,89427335.0
58,3,538115279,-1132701795,1331143606,directional,266682428.0
58,4,872697211,-1253980309,1207405410,omni,
58,5,-450629137,1273191648,1335485784,directional,22366663.0
58,6,1186489668,888284331,1224272384,directional,319301268.0
58,7,-173049127,638188866,1082251545,omni,
58,8,286356356,-1093161665,1113153163,directional,350695860.0
58,9,-1007398939,867565350,1168697092,directional,236383754.0
58,10,-560761421,676635991,1266002866,omni,
58,12,299576835,-998665342,1244041010,directional,241017016.0
58,13,759205978,557995295,1183690579,directional,134708451.0
58,14,1285445331,439932583,1225870909,omni,
58,15,-1253287739,64800762,1315188607,directional,157230245.0
58,17,522954467,1450356927,1411792970,omni,
58,18,625690795,-726326174,1226517048,omni,
58,20,-600108618,-638850812,1447529702,directional,83113317.0
59,2,-1454971489,94763601,1451124043,omni,
59,4,753411721,321157807,1227897885,omni,
59,6,-307975889,-1328442268,1374144296,directional,164521463.0
59,7,700926511,-1370340880,1154786233,directional,333504452.0
59,8,-311142963,986946246,1326595481,directional,143458010.0
59,9,-1211296864,1281660259,1337530751,directional,198868125.0
59,10,-841130894,1278311732,1376448273,directional,278089162.0
59,11,1573228007,781260147,1467956520,directional,26178108.0
59,12,-582634713,-1596121451,1491910890,directional,144043758.0
59,13,512706552,-991622654,1090190678,directional,279813626.0
59,14,881813347,-1406876015,1321168537,directional,106266378.0
59,15,544117117,-960691599,1395757274,directional,338486016.0
59,16,-205036259,325149678,1277864922,omni,
59,17,-137718145,1264678217,1458230331,directional,178418603.0
59,18,-1127737603,177038674,1242633323,directional,102882348.0
59,20,414801942,-933178026,1104082034,directional,75278814.0
60,1,1007032369,282182544,1028364196,omni,
60,2,1403052494,-976597146,1334887916,directional,333682043.0
60,3,-877435705,1198698491,1047908353,directional,351099926.0
60,5,731044,1547996677,1253513877,directional,160286206.0
60,6,1204542812,911444852,1268956790,directional,244627300.0
60,8,-1244869079,28019099,1398983309,directional,108480842.0
60,13,-162812616,1083164351,1330231788,directional,217007346.0
60,14,-1000403056,-384065803,1124349437,directional,127733916.0
60,17,730425577,-395854751,1416168349,omni,
60,19,309209607,-520070421,1223688451,omni,
60,20,-1571661975,299220588,1360522264,omni,
61,1,650090433,-798446214,1131097494,omni,
61,2,68561445,537237381,1452275563,omni,
61,3,385861277,568376302,1337985124,directional,356879517.0
61,5,-1170409485,959472054,1315064544,omni,
61,6,913471037,630871944,1477908431,omni,
61,7,-618766702,-262058517,1258343380,omni,
61,8,-171915688,-584769342,1384185355,omni,
61,10,221961297,72010207,1311590605,omni,
61,11,-622017959,-122965816,1339285351,omni,
61,12,-287761154,-418170865,1126799365,directional,143705626.0
61,14,481579,234716549,1378427348,omni,
61,20,-738023942,545786201,1004578895,omni,
62,3,546412064,1407445345,1277325043,directional,92562616.0
62,5,-444190869,1394614040,1490058515,directional,310088780.0
62,6,-347744971,-1087883830,1109586510,directional,183373185.0
62,7,-888566017,1413139198,1016720254,directional,234210179.0
62,10,-444011728,-529215536,1262310562,directional,260593398.0
62,13,760236237,-329371629,1467716843,directional,54291785.0
