key,channel,first,clear,first_position,clear_position
q3_local_30,20,119.0,621.846145,"[0.0, 0.0]","[600.1589267132399, 1005.944536294436]"
q3_local_30,7,1013.224441,3236.246242,"[1130.0, 0.0]","[1416.8996138556406, -891.2732585289427]"
q3_local_30,9,1025.224441,3303.769462,"[1130.0, 0.0]","[1618.0442130879255, -694.6084603661072]"
q3_local_30,6,1432.757784,3035.643248,"[565.0000000000001, -978.6087062764157]","[769.6938907369445, -1548.7035523961222]"
q3_local_30,4,1847.253912,2595.647462,"[-565.0000000000005, -978.6087062764154]","[-1149.2424179227494, -1036.0219118863574]"
q3_local_30,13,1889.253912,2429.017693,"[-565.0000000000005, -978.6087062764154]","[-1324.5616335311533, -278.23994874274376]"
q3_local_30,16,1901.253912,2737.119898,"[-565.0000000000005, -978.6087062764154]","[-554.8391531077064, -1217.3181373589205]"
q3_local_45,1,5.0,1845.099314,"[0.0, 0.0]","[-44.91459449050243, -279.6943180660562]"
q3_local_45,2,11.0,2308.729481,"[0.0, 0.0]","[-199.8322119811204, 805.3649923280545]"
q3_local_45,3,17.0,2675.464315,"[0.0, 0.0]","[536.3640104716751, 346.7720626977575]"
q3_local_45,4,23.0,1661.686169,"[0.0, 0.0]","[-27.608730754805837, -1112.972869934138]"
q3_local_45,8,47.0,2080.682529,"[0.0, 0.0]","[-427.2277338124379, 751.9655578757556]"
q3_local_45,10,59.0,744.179787,"[0.0, 0.0]","[-1287.1087694492462, 631.4945995347696]"
q3_local_45,18,107.0,445.667765,"[0.0, 0.0]","[-174.76369014953923, 90.53605541276475]"
q3_local_45,13,946.328716,4614.766896,"[-1130.0, 1.3838508830365092e-13]","[-1555.404250558739, 719.7812333083805]"
q3_local_45,14,952.328716,1114.301665,"[-1130.0, 1.3838508830365092e-13]","[-1652.3118631463792, -31.184765338922915]"
q3_local_45,19,976.328716,1253.196513,"[-1130.0, 1.3838508830365092e-13]","[-1426.2104804580795, -569.7082143862053]"
q3_local_45,20,1539.867235,3280.8736,"[-565.0000000000005, -978.6087062764154]","[528.9781476380795, -1453.6055185350333]"
q3_local_45,17,2205.729042,4245.36218,"[-564.9999999999998, 978.6087062764158]","[-102.38994539067455, 1723.8360220503632]"
q3_local_45,7,2489.571018,4067.641631,"[565.0000000000001, 978.6087062764157]","[678.3650973686033, 1432.6142759665904]"
q3_local_45,12,3145.964068,3349.148207,"[565.0000000000001, -978.6087062764157]","[462.818656853694, -1556.6318215289357]"
q3_local_45,15,3157.964068,3443.197291,"[565.0000000000001, -978.6087062764157]","[822.6293800722478, -1457.686215162983]"
q3_local_46,3,17.0,934.286449,"[0.0, 0.0]","[-566.233008474487, -99.73454765662692]"
q3_local_46,4,23.0,1167.587198,"[0.0, 0.0]","[-1046.2646723251946, 55.38478665904648]"
q3_local_46,6,35.0,409.156434,"[0.0, 0.0]","[-183.64758325434696, -421.8533592168112]"
q3_local_46,8,47.0,583.616365,"[0.0, 0.0]","[-776.0526151053964, -796.4691390238173]"
q3_local_46,10,59.0,1141.98465,"[0.0, 0.0]","[-982.4508610316125, 25.53972718828836]"
q3_local_46,12,71.0,992.232509,"[0.0, 0.0]","[-341.0290441918721, 39.424733505543905]"
q3_local_46,15,89.0,1339.90963,"[0.0, 0.0]","[-984.6874749187924, 216.9356145259997]"
q3_local_46,16,95.0,3286.511854,"[0.0, 0.0]","[15.058461299250542, 1255.5775788805306]"
q3_local_46,13,705.372272,1494.557362,"[-565.0000000000005, -978.6087062764154]","[-1022.4090988100368, -495.3972221551116]"
q3_local_46,14,711.372272,1615.819294,"[-565.0000000000005, -978.6087062764154]","[-1465.3358983538576, -791.6720134217371]"
q3_local_46,17,729.372272,2033.851251,"[-565.0000000000005, -978.6087062764154]","[147.92708010716945, -1523.3537782694466]"
q3_local_46,20,2462.065975,2680.969307,"[1130.0, 0.0]","[1274.7958822835167, -31.961981743398056]"
q3_local_46,9,2492.065975,2924.802375,"[1130.0, 0.0]","[1438.7985453911533, 891.2961632272767]"
q3_local_46,19,3148.43237,3560.016313,"[565.0000000000001, 978.6087062764157]","[-152.56467507010288, 1127.8290751919678]"
q3_local_58,3,17.0,1935.014841,"[0.0, 0.0]","[605.4941522878091, 792.2201519162122]"
q3_local_58,4,23.0,1583.771833,"[0.0, 0.0]","[966.3538334318331, 166.76910537654146]"
q3_local_58,5,29.0,2242.597294,"[0.0, 0.0]","[-113.61645823628626, 1021.0640637640861]"
q3_local_58,7,41.0,2862.150127,"[0.0, 0.0]","[-335.0019104110088, -14.091693543568184]"
q3_local_58,9,53.0,419.213823,"[0.0, 0.0]","[-1067.810430950982, -739.6284541942578]"
q3_local_58,11,65.0,2155.149983,"[0.0, 0.0]","[221.8259641553474, 1165.4687969710085]"
q3_local_58,13,77.0,1456.478002,"[0.0, 0.0]","[1321.8757205210077, -215.67878801892203]"
q3_local_58,18,632.556517,838.153108,"[-565.0000000000005, -978.6087062764154]","[-329.58667184970216, -1368.0073003434272]"
q3_local_58,20,644.556517,1081.756101,"[-565.0000000000005, -978.6087062764154]","[498.525404403739, -1149.8891073186774]"
q3_local_58,19,2057.162171,2548.280332,"[565.0000000000001, 978.6087062764157]","[-133.4478767725456, 1517.0483153158784]"
q3_local_63,3,17.0,2221.371731,"[0.0, 0.0]","[344.34991363234076, -356.40866129667285]"
q3_local_63,7,41.0,797.350013,"[0.0, 0.0]","[-181.66951660470386, 485.2072771175565]"
q3_local_63,8,47.0,1176.804129,"[0.0, 0.0]","[93.73599079839798, 1135.0656064026984]"
q3_local_63,13,77.0,2907.814504,"[0.0, 0.0]","[-121.02213651875212, -1101.9205840292693]"
q3_local_63,18,107.0,1545.426454,"[0.0, 0.0]","[473.23075994205976, 203.68591169139418]"
q3_local_63,19,113.0,356.117245,"[0.0, 0.0]","[-700.8349396693039, 285.3912187035593]"
q3_local_63,5,489.19601,3253.040192,"[-1130.0, 1.3838508830365092e-13]","[-1378.2171896947639, -1038.2197039689745]"
q3_local_63,11,982.311964,4185.408043,"[-564.9999999999998, 978.6087062764158]","[-402.88327789739384, 1163.698662662499]"
q3_local_63,15,1354.115463,1919.05469,"[565.0000000000001, 978.6087062764157]","[1717.7301328349956, 127.42045488477709]"
q3_local_63,2,1694.952275,2609.429287,"[1130.0, 0.0]","[1233.9297467932856, -915.6761782917389]"
q3_local_63,12,1742.952275,2469.53798,"[1130.0, 0.0]","[615.448230972053, -1024.354253899859]"
q3_local_63,16,2425.404963,3580.662011,"[565.0000000000001, -978.6087062764157]","[-9.93911452564131, -1727.8159070656156]"
q3_local_72,2,11.0,3085.204426,"[0.0, 0.0]","[-1029.936240935263, -138.71958420666851]"
q3_local_72,3,17.0,1619.33953,"[0.0, 0.0]","[678.0059093944816, -377.58484382883137]"
q3_local_72,6,35.0,383.219593,"[0.0, 0.0]","[-412.7638320236772, 1004.7554728689629]"
q3_local_72,10,59.0,1709.521092,"[0.0, 0.0]","[373.06700474680713, -628.9951603758086]"
q3_local_72,14,83.0,1185.083637,"[0.0, 0.0]","[913.8279799046495, 135.88585462384637]"
q3_local_72,7,450.112637,726.00239,"[-564.9999999999998, 978.6087062764158]","[-114.32214162940737, 1376.0878019321663]"
q3_local_72,5,913.414995,1439.904033,"[565.0000000000001, 978.6087062764157]","[977.6618915093384, 409.18003560839617]"
q3_local_72,12,1296.150381,2111.369962,"[1130.0, 0.0]","[1393.5558012391061, -318.6358253775366]"
q3_local_72,16,1314.150381,2042.574709,"[1130.0, 0.0]","[1236.5314339995764, -561.2061035999254]"
q3_local_72,19,1332.150381,2187.082029,"[1130.0, 0.0]","[1667.0457314483144, -429.2217279779669]"
q3_local_72,11,2682.814743,2879.16013,"[-565.0000000000005, -978.6087062764154]","[-891.7132887669092, -1076.9278698897665]"
q3_local_85,1,5.0,2336.859082,"[0.0, 0.0]","[-248.6755099044721, 276.7877773353519]"
q3_local_85,3,17.0,382.441019,"[0.0, 0.0]","[-241.37019835875623, -1024.628289143457]"
q3_local_85,6,35.0,765.06846,"[0.0, 0.0]","[-78.08549791557061, -288.4899384826359]"
q3_local_85,11,65.0,2688.809895,"[0.0, 0.0]","[52.18399402074698, 981.0822370111548]"
q3_local_85,13,77.0,2786.200558,"[0.0, 0.0]","[439.36291048409106, 1170.8793732063082]"
q3_local_85,14,83.0,995.719849,"[0.0, 0.0]","[277.92705164420926, -1110.958155666573]"
q3_local_85,17,101.0,623.925071,"[0.0, 0.0]","[-383.5487398806431, -834.4761343052871]"
q3_local_85,20,119.0,916.769841,"[0.0, 0.0]","[391.85945611391446, -791.841757916709]"
q3_local_85,2,459.818095,1382.338807,"[-565.0000000000005, -978.6087062764154]","[-154.8270316910344, -1684.69226841645]"
q3_local_85,12,513.818095,1297.940327,"[-565.0000000000005, -978.6087062764154]","[188.31101745920512, -1555.1505033358342]"
q3_local_85,16,537.818095,1485.784391,"[-565.0000000000005, -978.6087062764154]","[-612.1908494901963, -1618.1274664911236]"
q3_local_85,18,1891.576258,2040.767032,"[-1130.0, 1.3838508830365092e-13]","[-1644.5000467561158, 180.84640777637742]"
q3_local_113,7,41.0,651.980549,"[0.0, 0.0]","[-799.8346775582477, -55.9794125512084]"
q3_local_113,9,53.0,748.547724,"[0.0, 0.0]","[-491.7482531351145, 239.04875803979655]"
q3_local_113,10,59.0,1392.57877,"[0.0, 0.0]","[400.54336469205924, 941.241092908004]"
q3_local_113,11,65.0,1009.257379,"[0.0, 0.0]","[-276.39753670111725, 732.1171707104558]"
q3_local_113,12,71.0,865.430192,"[0.0, 0.0]","[36.981149123299396, 251.15646406207816]"
q3_local_113,15,89.0,2527.972072,"[0.0, 0.0]","[83.65173445956572, -923.4239417869911]"
q3_local_113,17,101.0,2277.570108,"[0.0, 0.0]","[368.24270854577276, -713.0004185266259]"
q3_local_113,19,113.0,415.600489,"[0.0, 0.0]","[-1293.6741426877807, 19.854083338446962]"
q3_local_113,1,454.575273,2971.993106,"[-1130.0, 1.3838508830365092e-13]","[-1576.0520425884683, -803.4761474973848]"
q3_local_113,14,532.575273,2923.301651,"[-1130.0, 1.3838508830365092e-13]","[-1396.4113256945943, -860.4441771871318]"
q3_local_113,16,544.575273,3111.253733,"[-1130.0, 1.3838508830365092e-13]","[-1549.6781798537415, -194.03354252586365]"
q3_local_113,18,556.575273,2769.428534,"[-1130.0, 1.3838508830365092e-13]","[-683.3090800223933, -855.9941471240077]"
q3_local_113,2,1438.308474,1768.515694,"[565.0000000000001, 978.6087062764157]","[1006.6504032710288, 1078.8209085979215]"
q3_local_113,20,1510.308474,1645.883422,"[565.0000000000001, 978.6087062764157]","[934.2272973697532, 1220.4830237973001]"
q3_local_113,3,2355.67947,3557.704333,"[565.0000000000001, -978.6087062764157]","[242.59184927398147, -1482.3401655584446]"
q3_local_131,8,47.0,765.861526,"[0.0, 0.0]","[957.961243387151, -483.4594711629693]"
q3_local_131,11,65.0,940.460267,"[0.0, 0.0]","[238.27253518731072, -286.7481234578223]"
q3_local_131,16,95.0,2960.134574,"[0.0, 0.0]","[-89.87579165762806, 447.9958047902315]"
q3_local_131,17,101.0,384.644641,"[0.0, 0.0]","[112.23853106443957, -513.8649674695495]"
q3_local_131,10,574.410536,1943.038954,"[565.0000000000001, -978.6087062764157]","[-365.7351414122113, -1277.5205434344725]"
q3_local_131,12,586.410536,1770.794845,"[565.0000000000001, -978.6087062764157]","[262.33368119877804, -1268.103887732545]"
q3_local_131,15,604.410536,1440.486518,"[565.0000000000001, -978.6087062764157]","[986.015462747447, -1018.3046088378304]"
q3_local_131,6,2050.887342,2343.983072,"[-565.0000000000005, -978.6087062764154]","[-1506.832647530997, -683.8812812152682]"
q3_local_131,20,2098.887342,2664.571496,"[-565.0000000000005, -978.6087062764154]","[-1491.3516948693964, 65.19318000591512]"
q3_local_131,7,3138.583591,3559.768534,"[-564.9999999999998, 978.6087062764158]","[507.9625889455659, 1383.1661603522361]"
q3_local_131,13,3150.583591,3668.295397,"[-564.9999999999998, 978.6087062764158]","[29.31655659807104, 1298.7138550540112]"
q3_local_133,1,5.0,1196.159816,"[0.0, 0.0]","[-1401.8868438643067, -180.8172427954076]"
q3_local_133,2,11.0,771.864604,"[0.0, 0.0]","[-229.0238046786481, -866.9994873594992]"
q3_local_133,10,59.0,1054.344268,"[0.0, 0.0]","[-813.9297674945079, -33.52753872899507]"
q3_local_133,11,65.0,439.863671,"[0.0, 0.0]","[-1167.1865259801255, -739.3711214196187]"
q3_local_133,16,95.0,956.931272,"[0.0, 0.0]","[-384.7670038970633, -10.82675200179954]"
q3_local_133,20,119.0,3085.273109,"[0.0, 0.0]","[117.8767940712084, 461.6739427419454]"
q3_local_133,9,623.45738,1710.566093,"[-565.0000000000005, -978.6087062764154]","[-958.8319206175381, -913.2510860622297]"
q3_local_133,14,647.45738,1897.046395,"[-565.0000000000005, -978.6087062764154]","[-513.1656883724702, -1332.273852763155]"
q3_local_133,4,1273.464435,3538.522549,"[-1130.0, 1.3838508830365092e-13]","[-1559.987515433089, 723.2868908125042]"
q3_local_133,12,1309.464435,1497.922157,"[-1130.0, 1.3838508830365092e-13]","[-1664.326791432256, -196.3157284366142]"
q3_local_133,13,2468.984297,2686.574625,"[1130.0, 0.0]","[1358.5752805539598, 583.8478844403127]"
q3_local_170,1,5.0,367.630684,"[0.0, 0.0]","[741.891540979622, -610.3299098786102]"
q3_local_170,2,11.0,946.638045,"[0.0, 0.0]","[-446.575428461758, -985.7947700963277]"
q3_local_170,3,17.0,808.894963,"[0.0, 0.0]","[-318.7995759285716, -506.09266054061527]"
q3_local_170,5,29.0,3389.521429,"[0.0, 0.0]","[927.8819189110316, -565.8492681661459]"
q3_local_170,9,53.0,1215.681064,"[0.0, 0.0]","[-504.42630684938956, -230.8935753770287]"
q3_local_170,10,59.0,717.341893,"[0.0, 0.0]","[-28.314135928310364, -784.5217684767117]"
q3_local_170,11,65.0,902.724422,"[0.0, 0.0]","[-509.4880584646595, -850.3332994228804]"
q3_local_170,14,83.0,2822.806026,"[0.0, 0.0]","[326.615143193088, 363.2742494855502]"
q3_local_170,15,89.0,2787.63323,"[0.0, 0.0]","[273.46812525379966, 471.40514740334584]"
q3_local_170,18,107.0,2026.044238,"[0.0, 0.0]","[-428.0513915552986, 546.8774298470042]"
q3_local_170,19,113.0,654.194392,"[0.0, 0.0]","[217.34228310163377, -810.8767911373569]"
q3_local_170,6,988.366525,1672.702038,"[-565.0000000000005, -978.6087062764154]","[-1480.06395463331, -841.224427924955]"
q3_local_170,16,1036.366525,1514.693517,"[-565.0000000000005, -978.6087062764154]","[-1456.2769207751082, -106.8990791713339]"
q3_local_170,4,1355.04587,2323.607652,"[-1130.0, 1.3838508830365092e-13]","[-1239.5149788548783, 904.8275037077119]"
q3_local_170,20,2176.63051,2559.148385,"[-564.9999999999998, 978.6087062764158]","[-514.7960898724045, 1263.4129946259977]"
q3_local_173,5,29.0,444.021941,"[0.0, 0.0]","[-1217.156670341864, -533.1692799161553]"
q3_local_173,6,35.0,1507.86915,"[0.0, 0.0]","[104.39429067470729, 712.6519942432524]"
q3_local_173,8,47.0,2460.637921,"[0.0, 0.0]","[553.64062117475, -494.61333797760716]"
q3_local_173,9,53.0,3360.528176,"[0.0, 0.0]","[-100.78019321717309, -717.2222335021439]"
q3_local_173,10,59.0,825.129204,"[0.0, 0.0]","[-467.9346312546055, 54.04847838239585]"
q3_local_173,7,1047.057502,1938.038205,"[-564.9999999999998, 978.6087062764158]","[152.65389149385072, 1552.1797745551244]"
q3_local_173,11,1065.057502,1850.24126,"[-564.9999999999998, 978.6087062764158]","[516.3112892468791, 1504.5615969145622]"
q3_local_173,13,1077.057502,1783.679368,"[-564.9999999999998, 978.6087062764158]","[449.28563762706983, 1300.625690626241]"
q3_local_173,17,1101.057502,1253.721596,"[-564.9999999999998, 978.6087062764158]","[-950.2926483950832, 1261.4542336962822]"
q3_local_173,18,1107.057502,2048.721639,"[-564.9999999999998, 978.6087062764158]","[-257.2592901928719, 1305.943145681451]"
q3_local_173,2,2624.536899,2974.673581,"[1130.0, 0.0]","[1156.6606218035845, -357.00888828647646]"
q3_local_173,3,3158.306751,3995.172651,"[565.0000000000001, -978.6087062764157]","[941.650335627505, -1110.305435444205]"
q3_local_173,14,3182.306751,3599.508036,"[565.0000000000001, -978.6087062764157]","[-517.3057844808515, -1274.2058063076531]"
q3_local_173,16,3194.306751,3683.738676,"[565.0000000000001, -978.6087062764157]","[-171.4409711646526, -1308.0722148590708]"
q3_local_177,6,35.0,2057.629692,"[0.0, 0.0]","[38.6931450122032, 88.70801266359138]"
q3_local_177,7,41.0,3400.990184,"[0.0, 0.0]","[-345.6399648438455, -1356.1277733187467]"
q3_local_177,9,53.0,1363.493453,"[0.0, 0.0]","[387.8652239811937, -84.44507298809015]"
q3_local_177,11,65.0,1462.299869,"[0.0, 0.0]","[357.7575868668704, 349.89843147827526]"
q3_local_177,12,71.0,784.970949,"[0.0, 0.0]","[460.3871585033339, -800.9468136556379]"
q3_local_177,14,83.0,652.690644,"[0.0, 0.0]","[-130.72721992472566, -772.3911091092971]"
q3_local_177,16,95.0,1602.960003,"[0.0, 0.0]","[716.6379614292355, 605.6884435888924]"
q3_local_177,19,113.0,358.376301,"[0.0, 0.0]","[-522.7264173078366, -634.9565992446742]"
q3_local_177,20,928.205689,1095.262792,"[565.0000000000001, -978.6087062764157]","[1158.3647313463248, -1060.7137392961756]"
q3_local_177,15,2627.407075,2784.599186,"[-564.9999999999998, 978.6087062764158]","[-1051.3877074987277, 1157.6673555057855]"
q3_local_179,3,17.0,1812.962469,"[0.0, 0.0]","[667.6574839178969, -266.07798639292497]"
q3_local_179,5,29.0,658.507339,"[0.0, 0.0]","[-752.3261723293178, -926.3394569458696]"
q3_local_179,6,35.0,2289.520474,"[0.0, 0.0]","[346.6072411884081, 719.5733415499625]"
q3_local_179,7,41.0,907.437778,"[0.0, 0.0]","[176.6762772641813, -225.7922305408308]"
q3_local_179,10,59.0,384.934407,"[0.0, 0.0]","[-907.0288002657463, -578.5516625976477]"
q3_local_179,14,83.0,869.549102,"[0.0, 0.0]","[40.17535693228402, -317.49350840900706]"
q3_local_179,20,119.0,1867.58521,"[0.0, 0.0]","[510.62306115811253, -137.21540927607973]"
q3_local_179,8,538.20156,1392.124809,"[-565.0000000000005, -978.6087062764154]","[-70.35968669255217, -1200.7487507116864]"
q3_local_179,16,580.20156,1484.052109,"[-565.0000000000005, -978.6087062764154]","[-252.1846037151605, -1562.2323554723405]"
q3_local_179,18,592.20156,1272.806227,"[-565.0000000000005, -978.6087062764154]","[421.77589271046196, -1369.9436445371723]"
q3_local_185,3,17.0,377.127303,"[0.0, 0.0]","[544.8967464019044, -557.8990126757395]"
q3_local_185,4,23.0,1623.227977,"[0.0, 0.0]","[319.4511645739684, 67.33889263103231]"
q3_local_185,5,29.0,919.188872,"[0.0, 0.0]","[-330.8046929163207, -990.3110266295132]"
q3_local_185,8,47.0,2916.932231,"[0.0, 0.0]","[-1255.504135228499, 7.866394508879891]"
q3_local_185,10,59.0,2055.736421,"[0.0, 0.0]","[657.3683590237274, 621.1465282549179]"
q3_local_185,12,71.0,836.884766,"[0.0, 0.0]","[-478.0138652450863, -666.345230632879]"
q3_local_185,15,89.0,764.289379,"[0.0, 0.0]","[-210.25197000749904, -543.156637286824]"
q3_local_185,16,95.0,2956.986725,"[0.0, 0.0]","[-1126.08678239176, 27.345912097219642]"
q3_local_185,19,113.0,1985.475233,"[0.0, 0.0]","[928.0224325451143, 500.54975032252565]"
q3_local_185,11,521.365249,1353.179505,"[565.0000000000001, -978.6087062764157]","[382.7725188731293, -1256.3898235004874]"
q3_local_185,18,563.365249,1203.973896,"[565.0000000000001, -978.6087062764157]","[-200.47126034812788, -1520.2821238834113]"
q3_local_185,20,1062.086371,3663.470777,"[-565.0000000000005, -978.6087062764154]","[-1200.1239877330172, -1267.2687808384726]"
q3_local_185,17,1851.896221,4293.949476,"[1130.0, 0.0]","[1694.7346220284157, -335.90365311247035]"
q3_local_185,2,2438.577093,2692.853021,"[-564.9999999999998, 978.6087062764158]","[-1401.591543578336, 1037.348189207546]"
q3_local_185,13,2992.511622,3365.692128,"[-1130.0, 1.3838508830365092e-13]","[-1006.7657128462272, 67.26736620643672]"
q3_local_200,9,53.0,2317.130513,"[0.0, 0.0]","[699.2264261848372, 517.8791793484241]"
q3_local_200,10,59.0,1367.457225,"[0.0, 0.0]","[148.91210129541994, -402.23336472063664]"
q3_local_200,14,83.0,1405.823122,"[0.0, 0.0]","[120.23116376231121, -237.8877509355059]"
q3_local_200,16,95.0,360.678308,"[0.0, 0.0]","[-732.6977577013377, -211.6929168573869]"
q3_local_200,20,119.0,1311.731364,"[0.0, 0.0]","[187.89553963679688, -652.8488368085041]"
q3_local_200,2,462.714515,778.197429,"[-1130.0, 1.3838508830365092e-13]","[-1535.762092572139, -382.07650005508924]"
q3_local_200,4,474.714515,3093.670211,"[-1130.0, 1.3838508830365092e-13]","[-1184.3413456930482, 659.362026388843]"
q3_local_200,11,516.714515,849.102204,"[-1130.0, 1.3838508830365092e-13]","[-1376.1151545756638, -414.83899506866953]"
q3_local_200,12,522.714515,703.634073,"[-1130.0, 1.3838508830365092e-13]","[-1627.4324089509407, -138.773962080462]"
q3_local_200,3,1058.661722,1729.321982,"[-565.0000000000005, -978.6087062764154]","[380.5368741942925, -1195.4875910857468]"
q3_local_200,17,1124.661722,1792.635577,"[-565.0000000000005, -978.6087062764154]","[161.45630208818693, -1265.817492723154]"
q3_local_200,13,2460.107267,2717.464385,"[565.0000000000001, 978.6087062764157]","[-126.96215013693453, 1716.353483426608]"
q3_local_215,2,11.0,1364.917753,"[0.0, 0.0]","[1134.2515203933206, -391.07009893744043]"
q3_local_215,3,17.0,3262.657404,"[0.0, 0.0]","[-280.9812049399057, 787.8733507076881]"
q3_local_215,5,29.0,666.160456,"[0.0, 0.0]","[-259.8249760257851, -875.7352350015151]"
q3_local_215,6,35.0,1021.235954,"[0.0, 0.0]","[710.5557419138775, -935.6190045779201]"
q3_local_215,7,41.0,3646.279321,"[0.0, 0.0]","[-219.74511593121989, 1305.3747962450564]"
q3_local_215,11,65.0,1234.689255,"[0.0, 0.0]","[951.0798234203334, -901.7827123001241]"
q3_local_215,13,77.0,870.425756,"[0.0, 0.0]","[528.7641984413127, -318.39823795482016]"
q3_local_215,14,83.0,398.384204,"[0.0, 0.0]","[-359.8477339891384, -1144.6397485445905]"
q3_local_215,15,89.0,2334.731461,"[0.0, 0.0]","[-773.107525745718, 20.29371161471315]"
q3_local_215,16,95.0,3362.179544,"[0.0, 0.0]","[183.85290324622616, 873.2555870461451]"
q3_local_215,17,101.0,634.609805,"[0.0, 0.0]","[-353.040758523228, -834.915636135479]"
q3_local_215,19,113.0,3121.831868,"[0.0, 0.0]","[-596.381367043901, 916.0681730153622]"
q3_local_215,8,499.168201,1956.126013,"[-565.0000000000005, -978.6087062764154]","[178.45796907265003, -1469.874771598521]"
q3_local_215,9,505.168201,2726.708668,"[-565.0000000000005, -978.6087062764154]","[-1472.842761397973, -726.470704520128]"
q3_local_215,12,523.168201,2598.75705,"[-565.0000000000005, -978.6087062764154]","[-1672.3063944920934, -176.7832620971944]"
q3_local_215,10,1099.590254,1788.287257,"[565.0000000000001, -978.6087062764157]","[960.2045238768812, -1242.314147343277]"
q3_local_220,1,5.0,401.862966,"[0.0, 0.0]","[-58.710923852300695, -570.3121505248034]"
q3_local_220,3,17.0,2066.753418,"[0.0, 0.0]","[-485.1307154734472, 856.5785837325382]"
q3_local_220,4,23.0,598.627643,"[0.0, 0.0]","[145.7672195774462, -1121.8565549241534]"
q3_local_220,8,47.0,929.860037,"[0.0, 0.0]","[540.2166815684104, -403.26247381777677]"
q3_local_220,12,71.0,2313.197715,"[0.0, 0.0]","[-760.3016080087798, 401.5957120296489]"
q3_local_220,18,783.233753,3586.29663,"[565.0000000000001, -978.6087062764157]","[-444.7659859181108, -1474.5403758076188]"
q3_local_220,2,1411.753702,1733.955881,"[565.0000000000001, 978.6087062764157]","[941.950468435663, 1433.8050702272728]"
q3_local_220,7,1435.753702,1658.384815,"[565.0000000000001, 978.6087062764157]","[798.2262952884707, 1515.2980490232837]"
q3_local_220,19,1501.753702,2950.894966,"[565.0000000000001, 978.6087062764157]","[23.565682811059794, 1192.2992090607968]"
q3_local_220,15,2149.922205,2739.18556,"[-564.9999999999998, 978.6087062764158]","[-958.7681717856465, 1126.0516639923326]"
q3_local_235,2,11.0,2838.009193,"[0.0, 0.0]","[-108.72335400664377, 342.00627357426526]"
q3_local_235,5,29.0,2223.783289,"[0.0, 0.0]","[-903.7791096139472, -449.59642086193617]"
q3_local_235,8,47.0,427.461804,"[0.0, 0.0]","[515.441714394816, -1207.0745387981083]"
q3_local_235,9,53.0,2767.147406,"[0.0, 0.0]","[-388.48911778249203, 447.39101928733004]"
q3_local_235,10,59.0,2729.422275,"[0.0, 0.0]","[-521.321711222292, 461.92781030659626]"
q3_local_235,16,95.0,775.727891,"[0.0, 0.0]","[793.1270293149262, -127.16582190180708]"
q3_local_235,17,101.0,3348.979954,"[0.0, 0.0]","[697.4695118603275, 1040.928487044277]"
q3_local_235,18,107.0,1419.766851,"[0.0, 0.0]","[-331.48605350295884, -412.2318204643734]"
q3_local_235,3,492.217621,1092.121212,"[565.0000000000001, -978.6087062764157]","[1222.0338259287018, -508.78775805935004]"
q3_local_235,11,534.217621,1764.088925,"[565.0000000000001, -978.6087062764157]","[-188.81748532197108, -1488.9242382332077]"
q3_local_235,20,588.217621,1032.891042,"[565.0000000000001, -978.6087062764157]","[1200.5063737037485, -301.8994214073242]"
q3_local_235,7,889.743041,3466.875612,"[1130.0, 0.0]","[1203.2991341613747, 930.2124387504819]"
q3_local_235,1,1548.292202,2062.627962,"[-565.0000000000005, -978.6087062764154]","[-1388.1058264010633, -1023.2627922123543]"
q3_local_235,12,1602.292202,1893.974549,"[-565.0000000000005, -978.6087062764154]","[-776.0534395500125, -1445.2636747259394]"
q3_local_235,15,2378.443675,2533.235063,"[-1130.0, 1.3838508830365092e-13]","[-1356.0904793980887, 64.14565116085201]"
q3_local_235,13,3291.655423,3612.305752,"[565.0000000000001, 978.6087062764157]","[785.6997817363597, 1454.279367791179]"
q3_local_258,4,23.0,736.739948,"[0.0, 0.0]","[227.32113052942336, -637.4636203190381]"
q3_local_258,6,35.0,349.063178,"[0.0, 0.0]","[-94.67193885314956, -879.092926780625]"
q3_local_258,13,77.0,2722.896336,"[0.0, 0.0]","[864.4236312933751, 828.5007323843606]"
q3_local_258,15,89.0,2436.951361,"[0.0, 0.0]","[-26.236578931465402, 874.875660626305]"
q3_local_258,1,451.211371,1031.871287,"[-565.0000000000005, -978.6087062764154]","[396.6559000434455, -1380.4179599717738]"
q3_local_258,2,457.211371,1706.032766,"[-565.0000000000005, -978.6087062764154]","[-605.1369984857768, -950.1609789468066]"
q3_local_258,5,475.211371,1153.250071,"[-565.0000000000005, -978.6087062764154]","[-109.89413645089289, -1598.8238831800384]"
q3_local_258,12,511.211371,1512.12549,"[-565.0000000000005, -978.6087062764154]","[-1312.7523426320415, -753.2072445816736]"
q3_local_258,9,2262.130629,2867.163088,"[-564.9999999999998, 978.6087062764158]","[479.12708032223054, 1349.6371691540044]"
q3_local_258,18,2310.130629,3176.608901,"[-564.9999999999998, 978.6087062764158]","[-894.9987135956378, 1209.3703815220056]"
q3_local_261,1,5.0,1023.106303,"[0.0, 0.0]","[1072.7495556375054, 6.413269326198518]"
q3_local_261,3,17.0,1507.835108,"[0.0, 0.0]","[814.0487325951507, -631.7378128059164]"
q3_local_261,5,29.0,2550.499358,"[0.0, 0.0]","[-885.3924839620345, -714.6961081640702]"
q3_local_261,9,53.0,909.105433,"[0.0, 0.0]","[565.9749631808659, 26.794191504709474]"
